source_id,acgme_id,rise_program_id,program_name,state,domain,url,source_type,source_date,retrieved_at,confidence,domain_status
1804800167-S001,1804800167,RISE-NEURO-0009,Baylor Scott & White Medical Center - Baylor College of Medicine (Temple) Program,TX,22_curriculum,https://www.bswhealth.com/medical-professionals/education/graduate-medical-education/temple/neurology-residency,OFFICIAL_PROGRAM,,2026-09-11,HIGH,VERIFIED
1804800167-S003,1804800167,RISE-NEURO-0009,Baylor Scott & White Medical Center - Baylor College of Medicine (Temple) Program,TX,22_curriculum,https://freida.ama-assn.org/program/1804800167,OFFICIAL_PROGRAM,,2026-09-11,HIGH,VERIFIED
1804800167-S005,1804800167,RISE-NEURO-0009,Baylor Scott & White Medical Center - Baylor College of Medicine (Temple) Program,TX,22_curriculum,https://www.bswhealth.com/medical-professionals/education/graduate-medical-education/temple/internal-medicine-residency,OFFICIAL_PROGRAM,,2026-09-11,HIGH,VERIFIED
1804800167-S001,1804800167,RISE-NEURO-0009,Baylor Scott & White Medical Center - Baylor College of Medicine (Temple) Program,TX,23_why_this_program,https://www.bswhealth.com/medical-professionals/education/graduate-medical-education/temple/neurology-residency,OFFICIAL_PROGRAM,,2026-09-11,HIGH,VERIFIED
1804800167-S030,1804800167,RISE-NEURO-0009,Baylor Scott & White Medical Center - Baylor College of Medicine (Temple) Program,TX,23_why_this_program,https://www.bswhealth.com/specialties/neuroscience/plummer-movement-disorders-center,OFFICIAL_PROGRAM,,2026-09-11,HIGH,VERIFIED
1804800167-S031,1804800167,RISE-NEURO-0009,Baylor Scott & White Medical Center - Baylor College of Medicine (Temple) Program,TX,23_why_this_program,https://www.bswhealth.com/locations/hospital/temple/neuroscience,OFFICIAL_PROGRAM,,2026-09-11,HIGH,VERIFIED
1804800167-S013,1804800167,RISE-NEURO-0009,Baylor Scott & White Medical Center - Baylor College of Medicine (Temple) Program,TX,23_why_this_program,https://www.bswhealth.com/medical-professionals/education/graduate-medical-education/temple/neurophysiology-fellowship,OFFICIAL_PROGRAM,,2026-09-11,HIGH,VERIFIED
1804800167-S002,1804800167,RISE-NEURO-0009,Baylor Scott & White Medical Center - Baylor College of Medicine (Temple) Program,TX,23_why_this_program,https://www.bswhealth.com/medical-professionals/education/graduate-medical-education/temple/neurology-residency/faculty-and-residents,OFFICIAL_PROGRAM,,2026-09-11,HIGH,VERIFIED
1804800167-S003,1804800167,RISE-NEURO-0009,Baylor Scott & White Medical Center - Baylor College of Medicine (Temple) Program,TX,23_why_this_program,https://freida.ama-assn.org/program/1804800167,OFFICIAL_PROGRAM,,2026-09-11,HIGH,VERIFIED
1804800167-S007,1804800167,RISE-NEURO-0009,Baylor Scott & White Medical Center - Baylor College of Medicine (Temple) Program,TX,24_spanish_latino_relevance,https://www.bswhealth.com/medical-professionals/education/graduate-medical-education/hiring-policies,OFFICIAL_INSTITUTION,,2026-09-11,MEDIUM,PARTIALLY_VERIFIED
1804800167-S011,1804800167,RISE-NEURO-0009,Baylor Scott & White Medical Center - Baylor College of Medicine (Temple) Program,TX,24_spanish_latino_relevance,https://www.bswhealth.com/physician/george-creel,OFFICIAL_INSTITUTION,,2026-09-11,MEDIUM,PARTIALLY_VERIFIED
1804800167-S023,1804800167,RISE-NEURO-0009,Baylor Scott & White Medical Center - Baylor College of Medicine (Temple) Program,TX,24_spanish_latino_relevance,https://www.bswhealth.com/physician/jennifer-padilla,OFFICIAL_INSTITUTION,,2026-09-11,MEDIUM,PARTIALLY_VERIFIED
1804800167-S001,1804800167,RISE-NEURO-0009,Baylor Scott & White Medical Center - Baylor College of Medicine (Temple) Program,TX,24_spanish_latino_relevance,https://www.bswhealth.com/medical-professionals/education/graduate-medical-education/temple/neurology-residency,OFFICIAL_INSTITUTION,,2026-09-11,MEDIUM,PARTIALLY_VERIFIED
1804800167-S003,1804800167,RISE-NEURO-0009,Baylor Scott & White Medical Center - Baylor College of Medicine (Temple) Program,TX,24_spanish_latino_relevance,https://freida.ama-assn.org/program/1804800167,OFFICIAL_INSTITUTION,,2026-09-11,MEDIUM,PARTIALLY_VERIFIED
1804800167-S036,1804800167,RISE-NEURO-0009,Baylor Scott & White Medical Center - Baylor College of Medicine (Temple) Program,TX,24_spanish_latino_relevance,https://www.bswhealth.com/privacy-policies-and-patient-rights/notice-of-non-discrimination,OFFICIAL_INSTITUTION,,2026-09-11,MEDIUM,PARTIALLY_VERIFIED
1804800167-S002,1804800167,RISE-NEURO-0009,Baylor Scott & White Medical Center - Baylor College of Medicine (Temple) Program,TX,25_ucc_puerto_rico,https://www.bswhealth.com/medical-professionals/education/graduate-medical-education/temple/neurology-residency/faculty-and-residents,OFFICIAL_FACULTY_BIO,,2026-09-11,HIGH,VERIFIED
1804800167-S023,1804800167,RISE-NEURO-0009,Baylor Scott & White Medical Center - Baylor College of Medicine (Temple) Program,TX,25_ucc_puerto_rico,https://www.bswhealth.com/physician/jennifer-padilla,OFFICIAL_FACULTY_BIO,,2026-09-11,HIGH,VERIFIED
1804800167-S003,1804800167,RISE-NEURO-0009,Baylor Scott & White Medical Center - Baylor College of Medicine (Temple) Program,TX,26_sources_freshness_completion,https://freida.ama-assn.org/program/1804800167,FREIDA,,2026-09-11,HIGH,VERIFIED
1804800167-S034,1804800167,RISE-NEURO-0009,Baylor Scott & White Medical Center - Baylor College of Medicine (Temple) Program,TX,26_sources_freshness_completion,https://www.bswhealth.com/medical-professionals/education/graduate-medical-education/stipend-and-benefits,FREIDA,,2026-09-11,HIGH,VERIFIED
1804800167-S008,1804800167,RISE-NEURO-0009,Baylor Scott & White Medical Center - Baylor College of Medicine (Temple) Program,TX,26_sources_freshness_completion,https://edge.sitecorecloud.io/baylorscott7127-bswhealth416c-prodb8d1-6471/media/Project/BSW/Sites/BSWHealth/Documents/Medical-Professionals/Education/Temple/gme-temple-house-staff-handbook.pdf,FREIDA,,2026-09-11,HIGH,VERIFIED
1804800167-S001,1804800167,RISE-NEURO-0009,Baylor Scott & White Medical Center - Baylor College of Medicine (Temple) Program,TX,26_sources_freshness_completion,https://www.bswhealth.com/medical-professionals/education/graduate-medical-education/temple/neurology-residency,FREIDA,,2026-09-11,HIGH,VERIFIED
1804800167-S004,1804800167,RISE-NEURO-0009,Baylor Scott & White Medical Center - Baylor College of Medicine (Temple) Program,TX,26_sources_freshness_completion,https://www.bswhealth.com/medical-professionals/education/graduate-medical-education/temple,FREIDA,,2026-09-11,HIGH,VERIFIED
1804800168-S001,1804800168,RISE-NEURO-0166,Texas Tech University HSC El Paso Program,TX,1_identity_structure,https://ttuhscep.edu/som/academics/departments/neurology/education/residency-program/index.aspx,OFFICIAL_PROGRAM,,2026-09-11,HIGH,VERIFIED
1804800168-S002,1804800168,RISE-NEURO-0166,Texas Tech University HSC El Paso Program,TX,1_identity_structure,https://ttuhscep.edu/som/academics/departments/neurology/education/residency-program/application-process.aspx,OFFICIAL_PROGRAM,,2026-09-11,HIGH,VERIFIED
1804800168-S003,1804800168,RISE-NEURO-0166,Texas Tech University HSC El Paso Program,TX,1_identity_structure,https://ttuhscep.edu/som/academics/departments/neurology/education/residency-program/frequently-asked-questions.aspx,OFFICIAL_PROGRAM,,2026-09-11,HIGH,VERIFIED
1804800168-S004,1804800168,RISE-NEURO-0166,Texas Tech University HSC El Paso Program,TX,1_identity_structure,https://ttuhscep.edu/som/academics/departments/neurology/education/residency-program/program-history.aspx,OFFICIAL_PROGRAM,,2026-09-11,HIGH,VERIFIED
1804800168-S005,1804800168,RISE-NEURO-0166,Texas Tech University HSC El Paso Program,TX,1_identity_structure,https://ttuhscep.edu/som/academics/departments/neurology/chairmans-message.aspx,OFFICIAL_PROGRAM,,2026-09-11,HIGH,VERIFIED
1804800168-S006,1804800168,RISE-NEURO-0166,Texas Tech University HSC El Paso Program,TX,1_identity_structure,https://ttuhscep.edu/som/academics/departments/neurology/index.aspx,OFFICIAL_PROGRAM,,2026-09-11,HIGH,VERIFIED
1804800168-S007,1804800168,RISE-NEURO-0166,Texas Tech University HSC El Paso Program,TX,1_identity_structure,https://freida.ama-assn.org/program/1804800168,OFFICIAL_PROGRAM,,2026-09-11,HIGH,VERIFIED
1804800168-S008,1804800168,RISE-NEURO-0166,Texas Tech University HSC El Paso Program,TX,1_identity_structure,https://ttuhscep.edu/sitemap.xml,OFFICIAL_PROGRAM,,2026-09-11,HIGH,VERIFIED
1804800168-S002,1804800168,RISE-NEURO-0166,Texas Tech University HSC El Paso Program,TX,2_visa,https://ttuhscep.edu/som/academics/departments/neurology/education/residency-program/application-process.aspx,OFFICIAL_GME,,2026-09-11,HIGH,CONFLICT
1804800168-S003,1804800168,RISE-NEURO-0166,Texas Tech University HSC El Paso Program,TX,2_visa,https://ttuhscep.edu/som/academics/departments/neurology/education/residency-program/frequently-asked-questions.aspx,OFFICIAL_GME,,2026-09-11,HIGH,CONFLICT
1804800168-S009,1804800168,RISE-NEURO-0166,Texas Tech University HSC El Paso Program,TX,2_visa,https://ttuhscep.edu/som/academics/graduate-medical-education/visa-information.aspx,OFFICIAL_GME,,2026-09-11,HIGH,CONFLICT
1804800168-S010,1804800168,RISE-NEURO-0166,Texas Tech University HSC El Paso Program,TX,2_visa,https://web.archive.org/web/20251115000000/https://www.elpaso.ttuhsc.edu/som/neurology/education/residency-program.aspx,OFFICIAL_GME,,2026-09-11,HIGH,CONFLICT
1804800168-S007,1804800168,RISE-NEURO-0166,Texas Tech University HSC El Paso Program,TX,2_visa,https://freida.ama-assn.org/program/1804800168,OFFICIAL_GME,,2026-09-11,HIGH,CONFLICT
1804800168-S002,1804800168,RISE-NEURO-0166,Texas Tech University HSC El Paso Program,TX,3_step1_policy,https://ttuhscep.edu/som/academics/departments/neurology/education/residency-program/application-process.aspx,OFFICIAL_PROGRAM,,2026-09-11,MEDIUM,PARTIALLY_VERIFIED
1804800168-S003,1804800168,RISE-NEURO-0166,Texas Tech University HSC El Paso Program,TX,3_step1_policy,https://ttuhscep.edu/som/academics/departments/neurology/education/residency-program/frequently-asked-questions.aspx,OFFICIAL_PROGRAM,,2026-09-11,MEDIUM,PARTIALLY_VERIFIED
1804800168-S010,1804800168,RISE-NEURO-0166,Texas Tech University HSC El Paso Program,TX,3_step1_policy,https://web.archive.org/web/20251115000000/https://www.elpaso.ttuhsc.edu/som/neurology/education/residency-program.aspx,OFFICIAL_PROGRAM,,2026-09-11,MEDIUM,PARTIALLY_VERIFIED
1804800168-S007,1804800168,RISE-NEURO-0166,Texas Tech University HSC El Paso Program,TX,3_step1_policy,https://freida.ama-assn.org/program/1804800168,OFFICIAL_PROGRAM,,2026-09-11,MEDIUM,PARTIALLY_VERIFIED
1804800168-S002,1804800168,RISE-NEURO-0166,Texas Tech University HSC El Paso Program,TX,4_step2_requirement_minimum,https://ttuhscep.edu/som/academics/departments/neurology/education/residency-program/application-process.aspx,OFFICIAL_PROGRAM,,2026-09-11,MEDIUM,CONFLICT
1804800168-S003,1804800168,RISE-NEURO-0166,Texas Tech University HSC El Paso Program,TX,4_step2_requirement_minimum,https://ttuhscep.edu/som/academics/departments/neurology/education/residency-program/frequently-asked-questions.aspx,OFFICIAL_PROGRAM,,2026-09-11,MEDIUM,CONFLICT
1804800168-S010,1804800168,RISE-NEURO-0166,Texas Tech University HSC El Paso Program,TX,4_step2_requirement_minimum,https://web.archive.org/web/20251115000000/https://www.elpaso.ttuhsc.edu/som/neurology/education/residency-program.aspx,OFFICIAL_PROGRAM,,2026-09-11,MEDIUM,CONFLICT
1804800168-S007,1804800168,RISE-NEURO-0166,Texas Tech University HSC El Paso Program,TX,4_step2_requirement_minimum,https://freida.ama-assn.org/program/1804800168,OFFICIAL_PROGRAM,,2026-09-11,MEDIUM,CONFLICT
1804800168-S002,1804800168,RISE-NEURO-0166,Texas Tech University HSC El Paso Program,TX,5_step2_timing,https://ttuhscep.edu/som/academics/departments/neurology/education/residency-program/application-process.aspx,OFFICIAL_PROGRAM,,2026-09-11,MEDIUM,CONFLICT
1804800168-S003,1804800168,RISE-NEURO-0166,Texas Tech University HSC El Paso Program,TX,5_step2_timing,https://ttuhscep.edu/som/academics/departments/neurology/education/residency-program/frequently-asked-questions.aspx,OFFICIAL_PROGRAM,,2026-09-11,MEDIUM,CONFLICT
1804800168-S010,1804800168,RISE-NEURO-0166,Texas Tech University HSC El Paso Program,TX,5_step2_timing,https://web.archive.org/web/20251115000000/https://www.elpaso.ttuhsc.edu/som/neurology/education/residency-program.aspx,OFFICIAL_PROGRAM,,2026-09-11,MEDIUM,CONFLICT
1804800168-S011,1804800168,RISE-NEURO-0166,Texas Tech University HSC El Paso Program,TX,5_step2_timing,https://cmss.org/wp-content/uploads/2026/06/OPDA-Guide_2026-2027_Adult-Neurology.pdf,OFFICIAL_PROGRAM,,2026-09-11,MEDIUM,CONFLICT
1804800168-S007,1804800168,RISE-NEURO-0166,Texas Tech University HSC El Paso Program,TX,5_step2_timing,https://freida.ama-assn.org/program/1804800168,OFFICIAL_PROGRAM,,2026-09-11,MEDIUM,CONFLICT
1804800168-S002,1804800168,RISE-NEURO-0166,Texas Tech University HSC El Paso Program,TX,6_attempts_policy,https://ttuhscep.edu/som/academics/departments/neurology/education/residency-program/application-process.aspx,OFFICIAL_PROGRAM,,2026-09-11,HIGH,VERIFIED
1804800168-S003,1804800168,RISE-NEURO-0166,Texas Tech University HSC El Paso Program,TX,6_attempts_policy,https://ttuhscep.edu/som/academics/departments/neurology/education/residency-program/frequently-asked-questions.aspx,OFFICIAL_PROGRAM,,2026-09-11,HIGH,VERIFIED
1804800168-S010,1804800168,RISE-NEURO-0166,Texas Tech University HSC El Paso Program,TX,6_attempts_policy,https://web.archive.org/web/20251115000000/https://www.elpaso.ttuhsc.edu/som/neurology/education/residency-program.aspx,OFFICIAL_PROGRAM,,2026-09-11,HIGH,VERIFIED
1804800168-S002,1804800168,RISE-NEURO-0166,Texas Tech University HSC El Paso Program,TX,7_yog_limit,https://ttuhscep.edu/som/academics/departments/neurology/education/residency-program/application-process.aspx,OFFICIAL_PROGRAM,,2026-09-11,HIGH,VERIFIED
1804800168-S003,1804800168,RISE-NEURO-0166,Texas Tech University HSC El Paso Program,TX,7_yog_limit,https://ttuhscep.edu/som/academics/departments/neurology/education/residency-program/frequently-asked-questions.aspx,OFFICIAL_PROGRAM,,2026-09-11,HIGH,VERIFIED
1804800168-S007,1804800168,RISE-NEURO-0166,Texas Tech University HSC El Paso Program,TX,7_yog_limit,https://freida.ama-assn.org/program/1804800168,OFFICIAL_PROGRAM,,2026-09-11,HIGH,VERIFIED
1804800168-S002,1804800168,RISE-NEURO-0166,Texas Tech University HSC El Paso Program,TX,8_usce_requirement,https://ttuhscep.edu/som/academics/departments/neurology/education/residency-program/application-process.aspx,OFFICIAL_PROGRAM,,2026-09-11,HIGH,VERIFIED
1804800168-S003,1804800168,RISE-NEURO-0166,Texas Tech University HSC El Paso Program,TX,8_usce_requirement,https://ttuhscep.edu/som/academics/departments/neurology/education/residency-program/frequently-asked-questions.aspx,OFFICIAL_PROGRAM,,2026-09-11,HIGH,VERIFIED
1804800168-S010,1804800168,RISE-NEURO-0166,Texas Tech University HSC El Paso Program,TX,8_usce_requirement,https://web.archive.org/web/20251115000000/https://www.elpaso.ttuhsc.edu/som/neurology/education/residency-program.aspx,OFFICIAL_PROGRAM,,2026-09-11,HIGH,VERIFIED
1804800168-S007,1804800168,RISE-NEURO-0166,Texas Tech University HSC El Paso Program,TX,8_usce_requirement,https://freida.ama-assn.org/program/1804800168,OFFICIAL_PROGRAM,,2026-09-11,HIGH,VERIFIED
1804800168-S002,1804800168,RISE-NEURO-0166,Texas Tech University HSC El Paso Program,TX,9_ecfmg_requirement,https://ttuhscep.edu/som/academics/departments/neurology/education/residency-program/application-process.aspx,OFFICIAL_PROGRAM,,2026-09-11,HIGH,VERIFIED
1804800168-S003,1804800168,RISE-NEURO-0166,Texas Tech University HSC El Paso Program,TX,9_ecfmg_requirement,https://ttuhscep.edu/som/academics/departments/neurology/education/residency-program/frequently-asked-questions.aspx,OFFICIAL_PROGRAM,,2026-09-11,HIGH,VERIFIED
1804800168-S010,1804800168,RISE-NEURO-0166,Texas Tech University HSC El Paso Program,TX,9_ecfmg_requirement,https://web.archive.org/web/20251115000000/https://www.elpaso.ttuhsc.edu/som/neurology/education/residency-program.aspx,OFFICIAL_PROGRAM,,2026-09-11,HIGH,VERIFIED
1804800168-S002,1804800168,RISE-NEURO-0166,Texas Tech University HSC El Paso Program,TX,10_deadline_signaling,https://ttuhscep.edu/som/academics/departments/neurology/education/residency-program/application-process.aspx,OFFICIAL_PROGRAM,,2026-09-11,HIGH,CONFLICT
1804800168-S003,1804800168,RISE-NEURO-0166,Texas Tech University HSC El Paso Program,TX,10_deadline_signaling,https://ttuhscep.edu/som/academics/departments/neurology/education/residency-program/frequently-asked-questions.aspx,OFFICIAL_PROGRAM,,2026-09-11,HIGH,CONFLICT
1804800168-S010,1804800168,RISE-NEURO-0166,Texas Tech University HSC El Paso Program,TX,10_deadline_signaling,https://web.archive.org/web/20251115000000/https://www.elpaso.ttuhsc.edu/som/neurology/education/residency-program.aspx,OFFICIAL_PROGRAM,,2026-09-11,HIGH,CONFLICT
1804800168-S011,1804800168,RISE-NEURO-0166,Texas Tech University HSC El Paso Program,TX,10_deadline_signaling,https://cmss.org/wp-content/uploads/2026/06/OPDA-Guide_2026-2027_Adult-Neurology.pdf,OFFICIAL_PROGRAM,,2026-09-11,HIGH,CONFLICT
1804800168-S007,1804800168,RISE-NEURO-0166,Texas Tech University HSC El Paso Program,TX,10_deadline_signaling,https://freida.ama-assn.org/program/1804800168,OFFICIAL_PROGRAM,,2026-09-11,HIGH,CONFLICT
1804800168-S012,1804800168,RISE-NEURO-0166,Texas Tech University HSC El Paso Program,TX,11_current_residents,https://ttuhscep.edu/som/academics/departments/neurology/education/residency-program/resident-profiles.aspx,OFFICIAL_PROGRAM,,2026-09-11,MEDIUM,PARTIALLY_VERIFIED
