rise_program_id,program_specialty_id,acgme_id,program_name,institution,city,state,region,current_research_depth,live_runtime_depth,canonical_supported_depth,sonnet_present,parallel_present,opus_present,terra_on_demand_present,sol_benchmark_present,other_research_present,observed_research_pass_count,promoted_canonical_fact_count,reviewed_but_not_promoted_useful_claim_count,conflicts,insufficient_evidence,researched_not_found,review_ledger_state,last_meaningful_research_date,coverage_step1,coverage_step2,coverage_comlex,coverage_attempts,coverage_yog,coverage_usce,coverage_ecfmg,coverage_deadline,coverage_lor_chair,coverage_prior_gme_gaps,coverage_j1,coverage_h1b,coverage_visa_supported,coverage_visa_conflict,coverage_visa_unknown,coverage_pd,coverage_apd,coverage_coordinator,coverage_core_faculty,coverage_roster,coverage_pgy,coverage_resident_schools,coverage_resident_school_country,coverage_usmd,coverage_usdo,coverage_img,coverage_caribbean,coverage_composition,coverage_classification_coverage,coverage_curriculum,coverage_schedule,coverage_electives,coverage_research,coverage_fellowships,coverage_outcomes,coverage_board,coverage_salary_benefits,coverage_facilities_sim,coverage_community_mission,coverage_differentiators,approved_deep_domains,historical_attempted_deep_domains,deep_standard_missing_domain_count,exact_missing_domains_preventing_deep,required_deep_domains_missing,work_class,recommended_next_provider_model,rationale
rise_prg_c01e0b82-15ea-526f-abda-6c1235ed1f2e,rise_ps_c2e30c02-8121-546c-80d1-0d0431ddeef5,1203600671,Duke University Hospital Rural Program,Duke University Hospital,Oxford,NC,South,Basic Profile,Basic Profile,Basic Profile,N,N,N,N,N,N,0,0,UNAVAILABLE_CURRENT_LEDGER_EMPTY,UNAVAILABLE_CURRENT_LEDGER_EMPTY,UNAVAILABLE_CURRENT_LEDGER_EMPTY,UNAVAILABLE_CURRENT_LEDGER_EMPTY,CURRENT_LEDGER_EMPTY_HISTORICAL_COUNTS_NOT_PROGRAM_MAPPABLE,,Y,Y,Y,N,Y,N,N,Y,Y,Y,N,N,N,N,Y,N,N,N,N,N,N,N,N,Y,Y,Y,N,Y,N,Y,Y,N,Y,N,N,N,Y,N,N,N,applicationRequirements|applicationTimeline|curriculumFeatures|officialWebsite|programStructure|residentComposition|salaryBenefits,,5,visaPublication|residentRoster|leadership|boardPerformance|fellowshipOutcomes,visaPublication|residentRoster|leadership,FULL_DEEP_RESEARCH,OPENAI_TERRA_gpt-5.6-terra,"Full dossier from a low-cost primary, followed by deterministic normalization and adversarial quality gate."
rise_prg_19e14863-4591-5c68-a6bf-08494d8f3d07,rise_ps_c7f88127-3f92-585e-9e8e-35a6d6eef627,1201221009,Dwight David Eisenhower Army Medical Center Program,Dwight David Eisenhower Army Medical Center,Fort Gordon,GA,South,Basic Profile,Basic Profile,Basic Profile,N,N,N,N,N,N,0,0,UNAVAILABLE_CURRENT_LEDGER_EMPTY,UNAVAILABLE_CURRENT_LEDGER_EMPTY,UNAVAILABLE_CURRENT_LEDGER_EMPTY,UNAVAILABLE_CURRENT_LEDGER_EMPTY,CURRENT_LEDGER_EMPTY_HISTORICAL_COUNTS_NOT_PROGRAM_MAPPABLE,,Y,Y,Y,N,Y,N,N,Y,Y,Y,N,N,N,N,Y,N,N,N,N,N,N,N,N,Y,Y,Y,N,Y,N,Y,Y,N,Y,N,N,N,Y,N,N,N,applicationRequirements|applicationTimeline|curriculumFeatures|officialWebsite|programStructure|residentComposition|salaryBenefits,,5,visaPublication|residentRoster|leadership|boardPerformance|fellowshipOutcomes,visaPublication|residentRoster|leadership,FULL_DEEP_RESEARCH,OPENAI_TERRA_gpt-5.6-terra,"Full dossier from a low-cost primary, followed by deterministic normalization and adversarial quality gate."
rise_prg_5d34f25e-b906-5ddc-931a-63c51fe07824,rise_ps_44924d23-742f-5cda-94c7-80a8da3f2749,1202700560,East Central Mississippi Health Network Inc Program,East Central Mississippi Health Network Inc,Meridian,MS,South,Basic Profile,Basic Profile,Basic Profile,N,N,N,N,N,N,0,0,UNAVAILABLE_CURRENT_LEDGER_EMPTY,UNAVAILABLE_CURRENT_LEDGER_EMPTY,UNAVAILABLE_CURRENT_LEDGER_EMPTY,UNAVAILABLE_CURRENT_LEDGER_EMPTY,CURRENT_LEDGER_EMPTY_HISTORICAL_COUNTS_NOT_PROGRAM_MAPPABLE,,Y,Y,Y,N,Y,N,N,Y,Y,Y,N,N,N,N,Y,N,N,N,N,N,N,N,N,Y,Y,Y,N,Y,N,Y,Y,N,Y,N,N,N,Y,N,N,N,applicationRequirements|applicationTimeline|curriculumFeatures|officialWebsite|programStructure|residentComposition|salaryBenefits,,5,visaPublication|residentRoster|leadership|boardPerformance|fellowshipOutcomes,visaPublication|residentRoster|leadership,FULL_DEEP_RESEARCH,OPENAI_TERRA_gpt-5.6-terra,"Full dossier from a low-cost primary, followed by deterministic normalization and adversarial quality gate."
rise_prg_837078e9-d256-5954-bb8c-58994d033f64,rise_ps_4e9e21c5-d60d-56a5-a712-e23ad92c89aa,1202121631,East Jefferson General Hospital Program,East Jefferson General Hospital,Metairie,LA,South,Basic Profile,Basic Profile,Basic Profile,N,N,N,N,N,N,0,0,UNAVAILABLE_CURRENT_LEDGER_EMPTY,UNAVAILABLE_CURRENT_LEDGER_EMPTY,UNAVAILABLE_CURRENT_LEDGER_EMPTY,UNAVAILABLE_CURRENT_LEDGER_EMPTY,CURRENT_LEDGER_EMPTY_HISTORICAL_COUNTS_NOT_PROGRAM_MAPPABLE,,Y,Y,Y,N,Y,N,N,Y,Y,Y,N,N,N,N,Y,N,N,N,N,N,N,N,N,Y,Y,Y,N,Y,N,Y,Y,N,N,N,N,N,Y,N,N,N,applicationRequirements|applicationTimeline|curriculumFeatures|officialWebsite|programStructure|residentComposition|salaryBenefits,,5,visaPublication|residentRoster|leadership|boardPerformance|fellowshipOutcomes,visaPublication|residentRoster|leadership,FULL_DEEP_RESEARCH,OPENAI_TERRA_gpt-5.6-terra,"Full dossier from a low-cost primary, followed by deterministic normalization and adversarial quality gate."
rise_prg_f5257d2b-fc44-54ea-bda2-52fb96222e63,rise_ps_e82356d6-ac66-528a-8d11-97b5e079243e,1203800709,East Liverpool City Hospital Program,East Liverpool City Hospital,East Liverpool,OH,Midwest,Basic Profile,Basic Profile,Enriched Research,Y,Y,N,N,N,N,3,5,UNAVAILABLE_CURRENT_LEDGER_EMPTY,UNAVAILABLE_CURRENT_LEDGER_EMPTY,UNAVAILABLE_CURRENT_LEDGER_EMPTY,UNAVAILABLE_CURRENT_LEDGER_EMPTY,CURRENT_LEDGER_EMPTY_HISTORICAL_COUNTS_NOT_PROGRAM_MAPPABLE,"""2026-09-10T23:13:30.000Z""",Y,Y,Y,N,Y,N,N,Y,Y,Y,Y,N,Y,N,N,Y,N,N,N,N,N,N,N,Y,Y,Y,Y,Y,N,Y,Y,N,N,Y,N,N,Y,N,N,N,applicationRequirements|applicationTimeline|curriculumFeatures|fellowshipOutcomes|leadership|officialWebsite|programStructure|residentComposition|salaryBenefits|visaPublication,boardPerformance|fellowshipOutcomes|leadership|residentComposition|residentRoster|visaPublication,2,residentRoster|boardPerformance,residentRoster,PROMOTION_RECONCILIATION_ONLY,CODEX_DETERMINISTIC_RECONCILIATION,Reuse/review existing provider evidence and repair canonical projection; no new research call first.
rise_prg_111a0123-33f3-57ec-9e2d-8105d9f54983,rise_ps_4c3a6442-42a5-5f6c-ab27-1f0a96f6ce2d,1204731296,East Tennessee State University/Quillen College of Medicine (Bristol) Program,East Tennessee State University/Quillen College of Medicine,Bristol,TN,South,Basic Profile,Basic Profile,Basic Profile,N,N,N,N,N,N,0,0,UNAVAILABLE_CURRENT_LEDGER_EMPTY,UNAVAILABLE_CURRENT_LEDGER_EMPTY,UNAVAILABLE_CURRENT_LEDGER_EMPTY,UNAVAILABLE_CURRENT_LEDGER_EMPTY,CURRENT_LEDGER_EMPTY_HISTORICAL_COUNTS_NOT_PROGRAM_MAPPABLE,,Y,Y,Y,N,Y,N,N,Y,Y,Y,Y,N,Y,N,N,N,N,N,N,N,N,N,N,Y,Y,Y,N,Y,N,Y,Y,N,Y,N,N,N,Y,N,N,N,applicationRequirements|applicationTimeline|curriculumFeatures|officialWebsite|programStructure|residentComposition|salaryBenefits|visaPublication,,4,residentRoster|leadership|boardPerformance|fellowshipOutcomes,residentRoster|leadership,GAP_FILL_MEDIUM,OPENAI_TERRA_gpt-5.6-terra,"Multi-domain delta pass, Codex validation, Sol only for unresolved critical conflict."
rise_prg_78269906-b000-5b33-a3e0-2c46c4549170,rise_ps_f89fa26d-3df9-5fcd-b4cf-683ac3e6bd44,1204731297,East Tennessee State University/Quillen College of Medicine (Kingsport) Program,East Tennessee State University/Quillen College of Medicine,Kingsport,TN,South,Basic Profile,Basic Profile,Deep Research,Y,N,N,N,N,N,2,2,UNAVAILABLE_CURRENT_LEDGER_EMPTY,UNAVAILABLE_CURRENT_LEDGER_EMPTY,UNAVAILABLE_CURRENT_LEDGER_EMPTY,UNAVAILABLE_CURRENT_LEDGER_EMPTY,CURRENT_LEDGER_EMPTY_HISTORICAL_COUNTS_NOT_PROGRAM_MAPPABLE,"""2026-09-10T23:13:30.000Z""",Y,Y,Y,N,Y,N,N,Y,Y,Y,Y,N,Y,N,N,Y,N,Y,N,Y,Y,Y,N,Y,Y,Y,N,Y,N,Y,Y,N,Y,N,N,N,Y,N,N,N,applicationRequirements|applicationTimeline|curriculumFeatures|leadership|officialWebsite|programStructure|residentComposition|residentRoster|salaryBenefits|visaPublication,leadership|residentRoster,2,boardPerformance|fellowshipOutcomes,,PROMOTION_RECONCILIATION_ONLY,CODEX_DETERMINISTIC_RECONCILIATION,Reuse/review existing provider evidence and repair canonical projection; no new research call first.
rise_prg_0454866b-b615-5199-b9e4-af861bc96235,rise_ps_91ebb93a-8147-5d27-8e2e-f636cb10a118,1204721410,East Tennessee State University/Quillen College of Medicine Program,East Tennessee State University/Quillen College of Medicine,Johnson City,TN,South,Basic Profile,Basic Profile,Deep Research,Y,N,N,N,N,N,2,2,UNAVAILABLE_CURRENT_LEDGER_EMPTY,UNAVAILABLE_CURRENT_LEDGER_EMPTY,UNAVAILABLE_CURRENT_LEDGER_EMPTY,UNAVAILABLE_CURRENT_LEDGER_EMPTY,CURRENT_LEDGER_EMPTY_HISTORICAL_COUNTS_NOT_PROGRAM_MAPPABLE,"""2026-09-10T23:13:30.000Z""",Y,Y,Y,N,Y,N,N,Y,Y,Y,Y,N,Y,N,N,Y,Y,Y,N,Y,Y,Y,N,Y,Y,Y,N,Y,N,Y,Y,N,Y,N,N,N,Y,N,N,N,applicationRequirements|applicationTimeline|curriculumFeatures|leadership|officialWebsite|programStructure|residentComposition|residentRoster|salaryBenefits|visaPublication,leadership|residentRoster,2,boardPerformance|fellowshipOutcomes,,PROMOTION_RECONCILIATION_ONLY,CODEX_DETERMINISTIC_RECONCILIATION,Reuse/review existing provider evidence and repair canonical projection; no new research call first.
rise_prg_79001096-6f7b-5bfd-8e95-9f978066581d,rise_ps_059167b4-255f-5ed4-bdfd-c2521fc46f07,1200800723,Eastern Connecticut Health Network Program,Eastern Connecticut Health Network,Manchester,CT,Northeast,Basic Profile,Basic Profile,Basic Profile,N,N,N,N,N,N,0,0,UNAVAILABLE_CURRENT_LEDGER_EMPTY,UNAVAILABLE_CURRENT_LEDGER_EMPTY,UNAVAILABLE_CURRENT_LEDGER_EMPTY,UNAVAILABLE_CURRENT_LEDGER_EMPTY,CURRENT_LEDGER_EMPTY_HISTORICAL_COUNTS_NOT_PROGRAM_MAPPABLE,,Y,Y,Y,N,Y,N,N,Y,Y,Y,N,N,N,N,Y,N,N,N,N,N,N,N,N,Y,Y,Y,N,Y,N,Y,Y,N,N,N,N,N,Y,N,N,N,applicationRequirements|applicationTimeline|curriculumFeatures|officialWebsite|programStructure|residentComposition|salaryBenefits,,5,visaPublication|residentRoster|leadership|boardPerformance|fellowshipOutcomes,visaPublication|residentRoster|leadership,FULL_DEEP_RESEARCH,OPENAI_TERRA_gpt-5.6-terra,"Full dossier from a low-cost primary, followed by deterministic normalization and adversarial quality gate."
rise_prg_12aa7db0-3da5-5202-b985-5da0fcb4e44f,rise_ps_e7df5783-0bf2-5fbc-9a03-a7589cfe71cc,1202212152,Eastern Maine Medical Center Program,Eastern Maine Medical Center,Bangor,ME,Other,Basic Profile,Basic Profile,Basic Profile,N,N,N,N,N,N,0,0,UNAVAILABLE_CURRENT_LEDGER_EMPTY,UNAVAILABLE_CURRENT_LEDGER_EMPTY,UNAVAILABLE_CURRENT_LEDGER_EMPTY,UNAVAILABLE_CURRENT_LEDGER_EMPTY,CURRENT_LEDGER_EMPTY_HISTORICAL_COUNTS_NOT_PROGRAM_MAPPABLE,,Y,Y,Y,N,Y,N,N,Y,Y,Y,Y,N,Y,N,N,N,N,N,N,N,N,N,N,Y,Y,Y,N,Y,N,Y,Y,N,N,N,N,N,Y,N,N,N,applicationRequirements|applicationTimeline|curriculumFeatures|officialWebsite|programStructure|residentComposition|salaryBenefits|visaPublication,,4,residentRoster|leadership|boardPerformance|fellowshipOutcomes,residentRoster|leadership,GAP_FILL_MEDIUM,OPENAI_TERRA_gpt-5.6-terra,"Multi-domain delta pass, Codex validation, Sol only for unresolved critical conflict."
rise_prg_6a86f5bd-811e-59ff-a694-82354653a20a,rise_ps_f73455e6-5470-53b8-bdc2-76d1a377bd6a,1203600674,ECU Health Medical Center Program,ECU Health Medical Center,Greenville,NC,South,Basic Profile,Basic Profile,Basic Profile,N,N,N,N,N,N,0,0,UNAVAILABLE_CURRENT_LEDGER_EMPTY,UNAVAILABLE_CURRENT_LEDGER_EMPTY,UNAVAILABLE_CURRENT_LEDGER_EMPTY,UNAVAILABLE_CURRENT_LEDGER_EMPTY,CURRENT_LEDGER_EMPTY_HISTORICAL_COUNTS_NOT_PROGRAM_MAPPABLE,,Y,Y,Y,N,Y,N,N,Y,Y,Y,Y,N,Y,N,N,N,N,N,N,N,N,N,N,Y,Y,Y,N,Y,N,Y,Y,N,Y,N,N,N,Y,N,N,N,applicationRequirements|applicationTimeline|curriculumFeatures|officialWebsite|programStructure|residentComposition|salaryBenefits|visaPublication,,4,residentRoster|leadership|boardPerformance|fellowshipOutcomes,residentRoster|leadership,GAP_FILL_MEDIUM,OPENAI_TERRA_gpt-5.6-terra,"Multi-domain delta pass, Codex validation, Sol only for unresolved critical conflict."
rise_prg_386c0a7d-a223-5f8c-94cb-db64113a5751,rise_ps_81a4a4c5-e440-571e-8ec0-3869c73ab4f5,1203611225,ECU Health Medical Center/East Carolina University Program,ECU Health Medical Center,Greenville,NC,South,Basic Profile,Basic Profile,Deep Research,Y,N,N,N,N,N,2,2,UNAVAILABLE_CURRENT_LEDGER_EMPTY,UNAVAILABLE_CURRENT_LEDGER_EMPTY,UNAVAILABLE_CURRENT_LEDGER_EMPTY,UNAVAILABLE_CURRENT_LEDGER_EMPTY,CURRENT_LEDGER_EMPTY_HISTORICAL_COUNTS_NOT_PROGRAM_MAPPABLE,"""2026-09-10T23:13:30.000Z""",Y,Y,Y,N,Y,N,N,Y,Y,Y,Y,N,Y,N,N,Y,N,Y,N,Y,Y,Y,N,Y,Y,Y,N,Y,N,Y,Y,N,Y,N,N,N,Y,N,N,N,applicationRequirements|applicationTimeline|curriculumFeatures|leadership|officialWebsite|programStructure|residentComposition|residentRoster|salaryBenefits|visaPublication,leadership|residentRoster,2,boardPerformance|fellowshipOutcomes,,PROMOTION_RECONCILIATION_ONLY,CODEX_DETERMINISTIC_RECONCILIATION,Reuse/review existing provider evidence and repair canonical projection; no new research call first.
rise_prg_4aeea113-8485-51b2-9589-1efc09d68471,rise_ps_85800c18-b0fe-553d-8589-d057a2dd37b5,1200512708,Eisenhower Medical Center Program,Eisenhower Medical Center,Rancho Mirage,CA,West,Basic Profile,Basic Profile,Enriched Research,Y,N,N,N,N,N,2,2,UNAVAILABLE_CURRENT_LEDGER_EMPTY,UNAVAILABLE_CURRENT_LEDGER_EMPTY,UNAVAILABLE_CURRENT_LEDGER_EMPTY,UNAVAILABLE_CURRENT_LEDGER_EMPTY,CURRENT_LEDGER_EMPTY_HISTORICAL_COUNTS_NOT_PROGRAM_MAPPABLE,"""2026-09-10T23:13:30.000Z""",Y,Y,Y,N,Y,N,N,Y,Y,Y,N,N,N,N,Y,Y,Y,Y,N,Y,Y,Y,N,Y,Y,Y,N,Y,N,Y,Y,N,Y,N,N,N,Y,N,N,N,applicationRequirements|applicationTimeline|curriculumFeatures|leadership|officialWebsite|programStructure|residentComposition|residentRoster|salaryBenefits,leadership|residentRoster,3,visaPublication|boardPerformance|fellowshipOutcomes,visaPublication,GAP_FILL_MEDIUM,OPENAI_TERRA_gpt-5.6-terra,"Multi-domain delta pass, Codex validation, Sol only for unresolved critical conflict."
rise_prg_8e3cc816-af79-56a2-9569-7ccd67bd84e9,rise_ps_df443a2c-f941-5b8f-ac4a-f2ef10d8ce04,1200300004,El Rio Health Program,El Rio Health,Tucson,AZ,West,Basic Profile,Basic Profile,Basic Profile,N,N,N,N,N,N,0,0,UNAVAILABLE_CURRENT_LEDGER_EMPTY,UNAVAILABLE_CURRENT_LEDGER_EMPTY,UNAVAILABLE_CURRENT_LEDGER_EMPTY,UNAVAILABLE_CURRENT_LEDGER_EMPTY,CURRENT_LEDGER_EMPTY_HISTORICAL_COUNTS_NOT_PROGRAM_MAPPABLE,,Y,Y,Y,N,Y,N,N,Y,Y,Y,N,N,N,N,Y,N,N,N,N,N,N,N,N,N,N,N,N,N,N,Y,Y,N,Y,N,N,N,Y,N,N,N,applicationRequirements|applicationTimeline|curriculumFeatures|officialWebsite|programStructure|salaryBenefits,,6,visaPublication|residentRoster|leadership|boardPerformance|fellowshipOutcomes|residentComposition,visaPublication|residentRoster|leadership,FULL_DEEP_RESEARCH,OPENAI_TERRA_gpt-5.6-terra,"Full dossier from a low-cost primary, followed by deterministic normalization and adversarial quality gate."
rise_prg_4211358e-77ec-5054-ad6f-c603ae12d7f4,rise_ps_672818d9-9c0c-5526-9d75-baf62a2b4f7c,1200300721,El Rio Health/Elk Ridge Community Health Program,El Rio Health,Flagstaff,AZ,West,Basic Profile,Basic Profile,Enriched Research,Y,N,N,N,N,N,2,1,UNAVAILABLE_CURRENT_LEDGER_EMPTY,UNAVAILABLE_CURRENT_LEDGER_EMPTY,UNAVAILABLE_CURRENT_LEDGER_EMPTY,UNAVAILABLE_CURRENT_LEDGER_EMPTY,CURRENT_LEDGER_EMPTY_HISTORICAL_COUNTS_NOT_PROGRAM_MAPPABLE,"""2026-09-10T23:13:30.000Z""",Y,Y,Y,N,Y,N,N,Y,Y,Y,N,N,N,N,Y,Y,Y,Y,N,N,N,N,N,Y,Y,Y,N,Y,N,Y,Y,N,Y,N,N,N,Y,N,N,N,applicationRequirements|applicationTimeline|curriculumFeatures|leadership|officialWebsite|programStructure|residentComposition|salaryBenefits,leadership,4,visaPublication|residentRoster|boardPerformance|fellowshipOutcomes,visaPublication|residentRoster,GAP_FILL_MEDIUM,OPENAI_TERRA_gpt-5.6-terra,"Multi-domain delta pass, Codex validation, Sol only for unresolved critical conflict."
rise_prg_4eaa59ac-0240-5b7d-8d10-9b9b18a7eec3,rise_ps_9cf438da-9763-5e9b-8e12-3746ac3623d5,1203512215,Ellis Hospital of Schenectady Program,Ellis Hospital,Schenectady,NY,Northeast,Basic Profile,Basic Profile,Basic Profile,N,N,N,N,N,N,0,0,UNAVAILABLE_CURRENT_LEDGER_EMPTY,UNAVAILABLE_CURRENT_LEDGER_EMPTY,UNAVAILABLE_CURRENT_LEDGER_EMPTY,UNAVAILABLE_CURRENT_LEDGER_EMPTY,CURRENT_LEDGER_EMPTY_HISTORICAL_COUNTS_NOT_PROGRAM_MAPPABLE,,Y,Y,Y,N,Y,N,N,Y,Y,Y,Y,N,Y,N,N,N,N,N,N,N,N,N,N,Y,Y,Y,N,Y,N,Y,Y,N,N,N,N,N,Y,N,N,N,applicationRequirements|applicationTimeline|curriculumFeatures|officialWebsite|programStructure|residentComposition|salaryBenefits|visaPublication,,4,residentRoster|leadership|boardPerformance|fellowshipOutcomes,residentRoster|leadership,GAP_FILL_MEDIUM,OPENAI_TERRA_gpt-5.6-terra,"Multi-domain delta pass, Codex validation, Sol only for unresolved critical conflict."
rise_prg_b2f82ee1-6256-52c0-89a1-db5fc11189e9,rise_ps_d0717ce0-4697-507d-9c66-6680bf4a33d3,1200500743,Emanate Health Program,Emanate Health,West Covina,CA,West,Basic Profile,Basic Profile,Basic Profile,N,N,N,N,N,N,0,0,UNAVAILABLE_CURRENT_LEDGER_EMPTY,UNAVAILABLE_CURRENT_LEDGER_EMPTY,UNAVAILABLE_CURRENT_LEDGER_EMPTY,UNAVAILABLE_CURRENT_LEDGER_EMPTY,CURRENT_LEDGER_EMPTY_HISTORICAL_COUNTS_NOT_PROGRAM_MAPPABLE,,Y,Y,Y,N,Y,N,N,Y,Y,Y,N,N,N,N,Y,N,N,N,N,N,N,N,N,Y,Y,Y,N,Y,N,Y,Y,N,Y,N,N,N,Y,N,N,N,applicationRequirements|applicationTimeline|curriculumFeatures|officialWebsite|programStructure|residentComposition|salaryBenefits,,5,visaPublication|residentRoster|leadership|boardPerformance|fellowshipOutcomes,visaPublication|residentRoster|leadership,FULL_DEEP_RESEARCH,OPENAI_TERRA_gpt-5.6-terra,"Full dossier from a low-cost primary, followed by deterministic normalization and adversarial quality gate."
rise_prg_33cca0d2-59c0-5616-9b37-14a6592f37c0,rise_ps_bc0a51cb-37d6-5a35-9f93-09b903e7a53d,1201221562,Emory University School of Medicine Program,Emory University School of Medicine,Dunwoody,GA,South,Basic Profile,Basic Profile,Basic Profile,N,N,N,N,N,N,0,0,UNAVAILABLE_CURRENT_LEDGER_EMPTY,UNAVAILABLE_CURRENT_LEDGER_EMPTY,UNAVAILABLE_CURRENT_LEDGER_EMPTY,UNAVAILABLE_CURRENT_LEDGER_EMPTY,CURRENT_LEDGER_EMPTY_HISTORICAL_COUNTS_NOT_PROGRAM_MAPPABLE,,Y,Y,Y,N,Y,N,N,Y,Y,Y,Y,Y,Y,N,N,N,N,N,N,N,N,N,N,Y,Y,Y,N,Y,N,Y,Y,N,Y,N,N,N,Y,N,N,N,applicationRequirements|applicationTimeline|curriculumFeatures|officialWebsite|programStructure|residentComposition|salaryBenefits|visaPublication,,4,residentRoster|leadership|boardPerformance|fellowshipOutcomes,residentRoster|leadership,GAP_FILL_MEDIUM,OPENAI_TERRA_gpt-5.6-terra,"Multi-domain delta pass, Codex validation, Sol only for unresolved critical conflict."
rise_prg_e0a824e1-f7a5-5a66-8bb2-f4a726d8f29b,rise_ps_a642170c-a5f3-51cb-b1ad-3cdc691d1ba3,1201100003,Evara Health Program,Nova Southeastern University College of Osteopathic Medicine,Clearwater,FL,South,Basic Profile,Basic Profile,Basic Profile,N,N,N,N,N,N,0,0,UNAVAILABLE_CURRENT_LEDGER_EMPTY,UNAVAILABLE_CURRENT_LEDGER_EMPTY,UNAVAILABLE_CURRENT_LEDGER_EMPTY,UNAVAILABLE_CURRENT_LEDGER_EMPTY,CURRENT_LEDGER_EMPTY_HISTORICAL_COUNTS_NOT_PROGRAM_MAPPABLE,,Y,Y,Y,N,Y,N,N,Y,Y,Y,N,N,N,N,Y,N,N,N,N,N,N,N,N,Y,Y,Y,N,Y,N,Y,Y,N,Y,N,N,N,Y,N,N,N,applicationRequirements|applicationTimeline|curriculumFeatures|officialWebsite|programStructure|residentComposition|salaryBenefits,,5,visaPublication|residentRoster|leadership|boardPerformance|fellowshipOutcomes,visaPublication|residentRoster|leadership,FULL_DEEP_RESEARCH,OPENAI_TERRA_gpt-5.6-terra,"Full dossier from a low-cost primary, followed by deterministic normalization and adversarial quality gate."
rise_prg_a31036f3-35ed-551f-ba5c-caea525bb3cb,rise_ps_5a56522d-a193-5ad8-b16e-8117a925c3df,1203800707,Fairfield Medical Center Program,Fairfield Medical Center,Lancaster,OH,Midwest,Basic Profile,Basic Profile,Enriched Research,Y,N,N,N,N,N,2,2,UNAVAILABLE_CURRENT_LEDGER_EMPTY,UNAVAILABLE_CURRENT_LEDGER_EMPTY,UNAVAILABLE_CURRENT_LEDGER_EMPTY,UNAVAILABLE_CURRENT_LEDGER_EMPTY,CURRENT_LEDGER_EMPTY_HISTORICAL_COUNTS_NOT_PROGRAM_MAPPABLE,"""2026-09-10T23:13:30.000Z""",Y,Y,Y,N,Y,N,N,Y,Y,Y,N,N,N,N,Y,Y,Y,Y,N,Y,Y,Y,N,Y,Y,Y,N,Y,N,Y,Y,N,Y,N,N,N,Y,N,N,N,applicationRequirements|applicationTimeline|curriculumFeatures|leadership|officialWebsite|programStructure|residentComposition|residentRoster|salaryBenefits,leadership|residentRoster,3,visaPublication|boardPerformance|fellowshipOutcomes,visaPublication,GAP_FILL_MEDIUM,OPENAI_TERRA_gpt-5.6-terra,"Multi-domain delta pass, Codex validation, Sol only for unresolved critical conflict."
rise_prg_65f91df3-b7e1-5e23-bb02-565feaf978ab,rise_ps_0f117445-eba0-5d21-8460-f37beb72c97e,1200500736,Family Health Centers of San Diego Program,Family Health Centers of San Diego,San Diego,CA,West,Basic Profile,Basic Profile,Basic Profile,N,N,N,N,N,N,0,0,UNAVAILABLE_CURRENT_LEDGER_EMPTY,UNAVAILABLE_CURRENT_LEDGER_EMPTY,UNAVAILABLE_CURRENT_LEDGER_EMPTY,UNAVAILABLE_CURRENT_LEDGER_EMPTY,CURRENT_LEDGER_EMPTY_HISTORICAL_COUNTS_NOT_PROGRAM_MAPPABLE,,Y,Y,Y,N,Y,N,N,Y,Y,Y,N,N,N,N,Y,N,N,N,N,N,N,N,N,Y,Y,Y,N,Y,N,Y,Y,N,Y,N,N,N,Y,N,N,N,applicationRequirements|applicationTimeline|curriculumFeatures|officialWebsite|programStructure|residentComposition|salaryBenefits,,5,visaPublication|residentRoster|leadership|boardPerformance|fellowshipOutcomes,visaPublication|residentRoster|leadership,FULL_DEEP_RESEARCH,OPENAI_TERRA_gpt-5.6-terra,"Full dossier from a low-cost primary, followed by deterministic normalization and adversarial quality gate."
rise_prg_63957ac7-3f14-5c58-9b6f-973de5520dbf,rise_ps_c0ce7005-21e9-582c-9eb5-f72c971d2e1f,1203800698,Firelands Regional Medical Center Program,Firelands Regional Medical Center,Sandusky,OH,Midwest,Basic Profile,Basic Profile,Enriched Research,Y,N,N,N,N,N,2,2,UNAVAILABLE_CURRENT_LEDGER_EMPTY,UNAVAILABLE_CURRENT_LEDGER_EMPTY,UNAVAILABLE_CURRENT_LEDGER_EMPTY,UNAVAILABLE_CURRENT_LEDGER_EMPTY,CURRENT_LEDGER_EMPTY_HISTORICAL_COUNTS_NOT_PROGRAM_MAPPABLE,"""2026-09-10T23:13:30.000Z""",Y,Y,Y,N,Y,N,N,Y,Y,Y,N,N,N,N,Y,Y,N,N,N,Y,Y,Y,N,Y,Y,Y,N,Y,N,Y,Y,N,Y,N,N,N,Y,N,N,N,applicationRequirements|applicationTimeline|curriculumFeatures|leadership|officialWebsite|programStructure|residentComposition|residentRoster|salaryBenefits,leadership|residentRoster,3,visaPublication|boardPerformance|fellowshipOutcomes,visaPublication,GAP_FILL_MEDIUM,OPENAI_TERRA_gpt-5.6-terra,"Multi-domain delta pass, Codex validation, Sol only for unresolved critical conflict."
