program_specialty_id,program_id,acgme_id,program_name,institution,state,specialty,research_depth,paid_work_class,exact_missing_depth_domains,missing_high_value_domains,student_value_priority,img_do_visa_relevance,recommended_provider,validation_route,observed_cost_low_usd,observed_cost_expected_usd,observed_cost_high_usd,priority_score
rise_ps_9266f11d-d791-5574-8587-89cdc3b0a57b,rise_prg_80eb86c6-cf57-58c8-a96b-e57e47bb10f7,1403800536,Western Reserve Hospital Program,Western Reserve Hospital,OH,Internal Medicine,BASIC,DELTA_MEDIUM,residentRoster|leadership|boardPerformance|fellowshipOutcomes,attempts|usce|leadership|resident_roster|resident_medical_school|fellowships_outcomes|why_this_program,Missing applicant gates: attempts|usce,IMG|DO|VISA,OPENAI_TERRA,CODEX_DETERMINISTIC_REVIEW_PROMOTION,0.2382,0.2382,0.3,55
rise_ps_01fc1826-c4b7-5374-93ed-b7af30272c3d,rise_prg_4d3adafe-8bf2-5924-8753-9af6d1990c70,1403800537,Cleveland Clinic Foundation/South Pointe Hospital Program,Cleveland Clinic Foundation,OH,Internal Medicine,BASIC,DELTA_MEDIUM,residentRoster|leadership|boardPerformance|fellowshipOutcomes,attempts|usce|leadership|resident_roster|resident_medical_school|fellowships_outcomes|why_this_program,Missing applicant gates: attempts|usce,IMG|DO|VISA,OPENAI_TERRA,CODEX_DETERMINISTIC_REVIEW_PROMOTION,0.2382,0.2382,0.3,55
rise_ps_ffd36570-3226-561f-b54f-bbfa6b07c8da,rise_prg_03772219-7bbe-58cc-bbb6-c40c397b7322,1403800543,East Liverpool City Hospital Program,East Liverpool City Hospital,OH,Internal Medicine,BASIC,DELTA_MEDIUM,residentRoster|leadership|boardPerformance|fellowshipOutcomes,attempts|usce|leadership|resident_roster|resident_medical_school|fellowships_outcomes|why_this_program,Missing applicant gates: attempts|usce,IMG|DO|VISA,OPENAI_TERRA,CODEX_DETERMINISTIC_REVIEW_PROMOTION,0.2382,0.2382,0.3,55
rise_ps_db1d90b1-afea-5e5a-a61e-eb4fee1f62a6,rise_prg_98a74a27-30e7-5742-b427-177056db8d5b,1403800545,Trinity Health System Program,Trinity Health System,OH,Internal Medicine,BASIC,DELTA_MEDIUM,residentRoster|leadership|boardPerformance|fellowshipOutcomes,attempts|usce|leadership|resident_roster|resident_medical_school|fellowships_outcomes|why_this_program,Missing applicant gates: attempts|usce,IMG|DO|VISA,OPENAI_TERRA,CODEX_DETERMINISTIC_REVIEW_PROMOTION,0.2382,0.2382,0.3,55
rise_ps_6ce5aa62-117f-5c16-b3c4-bb5ec9dad288,rise_prg_4b692d34-0972-5982-90e3-2067f95bc8de,1403811327,Summa Health System/NEOMED Program,Summa Health System,OH,Internal Medicine,BASIC,DELTA_MEDIUM,residentRoster|leadership|boardPerformance|fellowshipOutcomes,attempts|usce|leadership|resident_roster|resident_medical_school|fellowships_outcomes|why_this_program,Missing applicant gates: attempts|usce,IMG|DO|VISA,OPENAI_TERRA,CODEX_DETERMINISTIC_REVIEW_PROMOTION,0.2382,0.2382,0.3,55
rise_ps_5dc32f75-c11c-5d34-99cf-ef5d788c0ac1,rise_prg_d8693867-77b3-5f0c-85f1-f1c064f315cb,1403811328,Cleveland Clinic Foundation/Akron General Program,Akron General Medical Center,OH,Internal Medicine,BASIC,DELTA_MEDIUM,residentRoster|leadership|boardPerformance|fellowshipOutcomes,attempts|usce|leadership|resident_roster|resident_medical_school|fellowships_outcomes|why_this_program,Missing applicant gates: attempts|usce,IMG|DO|VISA,OPENAI_TERRA,CODEX_DETERMINISTIC_REVIEW_PROMOTION,0.2382,0.2382,0.3,55
rise_ps_0dd4e803-cda4-569b-9e77-afbfe4ba24de,rise_prg_11693239-1531-5b6e-8aad-3ae756321d91,1403811342,Ohio State University Hospital Program,Ohio State University Hospital,OH,Internal Medicine,BASIC,DELTA_MEDIUM,residentRoster|leadership|boardPerformance|fellowshipOutcomes,attempts|usce|leadership|resident_roster|resident_medical_school|fellowships_outcomes|why_this_program,Missing applicant gates: attempts|usce,IMG|DO|VISA,OPENAI_TERRA,CODEX_DETERMINISTIC_REVIEW_PROMOTION,0.2382,0.2382,0.3,55
rise_ps_4ef312cf-ec98-5c18-b50d-a5673ea3d1d4,rise_prg_70737489-b31a-5e81-ae77-a3e02f6dc48c,1403811349,St Elizabeth Youngstown Hospital/NEOMED Program,St Elizabeth Youngstown Hospital,OH,Internal Medicine,BASIC,DELTA_MEDIUM,residentRoster|leadership|boardPerformance|fellowshipOutcomes,attempts|usce|leadership|resident_roster|resident_medical_school|fellowships_outcomes|why_this_program,Missing applicant gates: attempts|usce,IMG|DO|VISA,OPENAI_TERRA,CODEX_DETERMINISTIC_REVIEW_PROMOTION,0.2382,0.2382,0.3,55
rise_ps_ecfbfb95-1266-5fab-9c92-c1e7a3492111,rise_prg_45500f09-6c3c-532d-a57a-d914e88cb182,1403812339,Cleveland Clinic Foundation Program,Cleveland Clinic Foundation,UT,Internal Medicine,BASIC,DELTA_MEDIUM,residentRoster|leadership|boardPerformance|fellowshipOutcomes,attempts|usce|leadership|resident_roster|resident_medical_school|fellowships_outcomes|why_this_program,Missing applicant gates: attempts|usce,IMG|DO|VISA,OPENAI_TERRA,CODEX_DETERMINISTIC_REVIEW_PROMOTION,0.2382,0.2382,0.3,55
rise_ps_4efb3db2-de58-5c70-81d3-33c899b808ef,rise_prg_e44c309f-9315-5767-a297-f03844073f61,1403812533,Mercy St Vincent Medical Center/Mercy Health Partners Program,Mercy St Vincent Medical Center,OH,Internal Medicine,BASIC,DELTA_MEDIUM,residentRoster|leadership|boardPerformance|fellowshipOutcomes,attempts|usce|leadership|resident_roster|resident_medical_school|fellowships_outcomes|why_this_program,Missing applicant gates: attempts|usce,IMG|DO|VISA,OPENAI_TERRA,CODEX_DETERMINISTIC_REVIEW_PROMOTION,0.2382,0.2382,0.3,55
rise_ps_787527b8-53c0-5d70-b832-51749d576c8f,rise_prg_74352c50-6457-582c-852e-3be5df0a1e86,1403821330,Canton Medical Education Foundation/NEOMED Program,Canton Medical Education Foundation,OH,Internal Medicine,BASIC,DELTA_MEDIUM,residentRoster|leadership|boardPerformance|fellowshipOutcomes,attempts|usce|leadership|resident_roster|resident_medical_school|fellowships_outcomes|why_this_program,Missing applicant gates: attempts|usce,IMG|DO|VISA,OPENAI_TERRA,CODEX_DETERMINISTIC_REVIEW_PROMOTION,0.2382,0.2382,0.3,55
rise_ps_0b36360d-1f73-5258-a213-49d3f4386ca6,rise_prg_f3e7ec13-0b91-50df-9069-7f8248a5d9b3,1403821334,University of Cincinnati Medical Center/College of Medicine Program,University of Cincinnati Medical Center Inc,OH,Internal Medicine,BASIC,DELTA_MEDIUM,residentRoster|leadership|boardPerformance|fellowshipOutcomes,attempts|usce|leadership|resident_roster|resident_medical_school|fellowships_outcomes|why_this_program,Missing applicant gates: attempts|usce,IMG|DO|VISA,OPENAI_TERRA,CODEX_DETERMINISTIC_REVIEW_PROMOTION,0.2382,0.2382,0.3,55
rise_ps_113828c2-1bf0-5c89-8d6d-b773a9262bc4,rise_prg_b07cbb4e-479f-5966-aab9-0ba68c2a8464,1403821335,Case Western Reserve University/University Hospitals Cleveland Medical Center Program,Case Western Reserve University/University Hospitals Cleveland Medical Center,OH,Internal Medicine,BASIC,DELTA_MEDIUM,residentRoster|leadership|boardPerformance|fellowshipOutcomes,attempts|usce|leadership|resident_roster|resident_medical_school|fellowships_outcomes|why_this_program,Missing applicant gates: attempts|usce,IMG|DO|VISA,OPENAI_TERRA,CODEX_DETERMINISTIC_REVIEW_PROMOTION,0.2382,0.2382,0.3,55
rise_ps_49a5b90a-cdb2-5fcf-9f49-76cb784f9453,rise_prg_53bcf42b-77f5-5388-a4e3-5d357627848b,1403821340,Cleveland Clinic Foundation/Fairview Hospital Program,Cleveland Clinic Foundation,OH,Internal Medicine,BASIC,DELTA_MEDIUM,residentRoster|leadership|boardPerformance|fellowshipOutcomes,attempts|usce|leadership|resident_roster|resident_medical_school|fellowships_outcomes|why_this_program,Missing applicant gates: attempts|usce,IMG|DO|VISA,OPENAI_TERRA,CODEX_DETERMINISTIC_REVIEW_PROMOTION,0.2382,0.2382,0.3,55
rise_ps_713fbcf4-eea7-58cf-a53c-af41089bece4,rise_prg_c2d75bbb-3926-5768-a1a9-3588d13910ee,1403821348,University of Toledo Program,University Medical Center (Toledo),OH,Internal Medicine,BASIC,DELTA_MEDIUM,residentRoster|leadership|boardPerformance|fellowshipOutcomes,attempts|usce|leadership|resident_roster|resident_medical_school|fellowships_outcomes|why_this_program,Missing applicant gates: attempts|usce,IMG|DO|VISA,OPENAI_TERRA,CODEX_DETERMINISTIC_REVIEW_PROMOTION,0.2382,0.2382,0.3,55
rise_ps_715e75ff-a3b8-5c7e-a6fd-9b0839f399f4,rise_prg_6e7a428f-c8b4-5fac-8ad2-b465dac75022,1403921352,University of Oklahoma School of Community Medicine (Tulsa) Program,"University of Oklahoma School of Community Medicine, at Tulsa",OK,Internal Medicine,BASIC,DELTA_MEDIUM,residentRoster|leadership|boardPerformance|fellowshipOutcomes,attempts|usce|leadership|resident_roster|resident_medical_school|fellowships_outcomes|why_this_program,Missing applicant gates: attempts|usce,IMG|DO|VISA,OPENAI_TERRA,CODEX_DETERMINISTIC_REVIEW_PROMOTION,0.2382,0.2382,0.3,55
rise_ps_9ef350d8-945e-5af8-a1d5-222748d181bb,rise_prg_a7690f7e-b987-5496-9559-6d776313c859,1404031355,Providence Health & Services-Oregon/Providence Medical Center Program,Providence Health & Services-Oregon,OR,Internal Medicine,BASIC,DELTA_MEDIUM,residentRoster|leadership|boardPerformance|fellowshipOutcomes,attempts|usce|leadership|resident_roster|resident_medical_school|fellowships_outcomes|why_this_program,Missing applicant gates: attempts|usce,IMG|DO|VISA,OPENAI_TERRA,CODEX_DETERMINISTIC_REVIEW_PROMOTION,0.2382,0.2382,0.3,55
rise_ps_a72c0c7f-306b-5273-ba3d-856ea52f9b56,rise_prg_c9c65f5a-a24a-5a79-81fb-3c12ae99bb77,1404031357,Oregon Health & Science University (OHSU Health) Program,Oregon Health & Science University (OHSU Health),OR,Internal Medicine,BASIC,DELTA_MEDIUM,residentRoster|leadership|boardPerformance|fellowshipOutcomes,attempts|usce|leadership|resident_roster|resident_medical_school|fellowships_outcomes|why_this_program,Missing applicant gates: attempts|usce,IMG|DO|VISA,OPENAI_TERRA,CODEX_DETERMINISTIC_REVIEW_PROMOTION,0.2382,0.2382,0.3,55
rise_ps_696b7c83-c1ee-55c5-8641-2a36f0c5b9e1,rise_prg_bea1dcb9-755d-5f51-8ac4-94f335136d98,1404211395,Hospital Episcopal San Lucas/Ponce School of Medicine Program,Hospital Episcopal San Lucas,PR,Internal Medicine,BASIC,DELTA_MEDIUM,residentRoster|leadership|boardPerformance|fellowshipOutcomes,attempts|usce|leadership|resident_roster|resident_medical_school|fellowships_outcomes|why_this_program,Missing applicant gates: attempts|usce,IMG|DO|VISA,OPENAI_TERRA,CODEX_DETERMINISTIC_REVIEW_PROMOTION,0.2382,0.2382,0.3,55
rise_ps_9fd5e572-5660-5e6b-bdfc-0af9d962e087,rise_prg_ff633e3f-618d-5416-b670-128b4d14e7eb,1404211396,San Juan City Hospital Program,San Juan City Hospital,PR,Internal Medicine,BASIC,DELTA_MEDIUM,residentRoster|leadership|boardPerformance|fellowshipOutcomes,attempts|usce|leadership|resident_roster|resident_medical_school|fellowships_outcomes|why_this_program,Missing applicant gates: attempts|usce,IMG|DO|VISA,OPENAI_TERRA,CODEX_DETERMINISTIC_REVIEW_PROMOTION,0.2382,0.2382,0.3,55
rise_ps_454d6c5d-8e03-5724-85ec-7c0231940f4a,rise_prg_b7dbf22f-2435-50c5-9865-b37bcb31d248,1404212452,Universidad Central del Caribe Program,Universidad Central del Caribe School of Medicine,PR,Internal Medicine,BASIC,DELTA_MEDIUM,residentRoster|leadership|boardPerformance|fellowshipOutcomes,attempts|usce|leadership|resident_roster|resident_medical_school|fellowships_outcomes|why_this_program,Missing applicant gates: attempts|usce,IMG|DO|VISA,OPENAI_TERRA,CODEX_DETERMINISTIC_REVIEW_PROMOTION,0.2382,0.2382,0.3,55
rise_ps_dcadb692-6363-5fe2-b8b6-e0f0e36e1a07,rise_prg_0525e3b6-c733-5dc6-892c-5238b270ee6c,1404231398,VA Caribbean Healthcare System Program,VA Caribbean Healthcare System,PR,Internal Medicine,BASIC,DELTA_MEDIUM,residentRoster|leadership|boardPerformance|fellowshipOutcomes,attempts|usce|leadership|resident_roster|resident_medical_school|fellowships_outcomes|why_this_program,Missing applicant gates: attempts|usce,IMG|DO|VISA,OPENAI_TERRA,CODEX_DETERMINISTIC_REVIEW_PROMOTION,0.2382,0.2382,0.3,55
rise_ps_00894038-3656-5c4b-ac4a-69c255dcbe31,rise_prg_73bac362-a5fb-516e-87d8-5cc3b8c516e9,1404300474,Kent Hospital/Brown University Program,Kent Hospital,RI,Internal Medicine,BASIC,DELTA_MEDIUM,residentRoster|leadership|boardPerformance|fellowshipOutcomes,attempts|usce|leadership|resident_roster|resident_medical_school|fellowships_outcomes|why_this_program,Missing applicant gates: attempts|usce,IMG|DO|VISA,OPENAI_TERRA,CODEX_DETERMINISTIC_REVIEW_PROMOTION,0.2382,0.2382,0.3,55
rise_ps_3913da23-b4a1-5bb4-9b00-008155b39845,rise_prg_baa541a8-57b0-53bd-9065-a69c0b289157,1404311400,Rhode Island Hospital/Brown University Health Program,Brown University/Rhode Island Hospital-Lifespan,RI,Internal Medicine,BASIC,DELTA_MEDIUM,residentRoster|leadership|boardPerformance|fellowshipOutcomes,attempts|usce|leadership|resident_roster|resident_medical_school|fellowships_outcomes|why_this_program,Missing applicant gates: attempts|usce,IMG|DO|VISA,OPENAI_TERRA,CODEX_DETERMINISTIC_REVIEW_PROMOTION,0.2382,0.2382,0.3,55
rise_ps_1b5d51e7-2518-5108-9704-e79b9a530bb6,rise_prg_d6e4907f-e38c-52a8-b367-c6c3834b3607,1404331401,Roger Williams Medical Center Program,Roger Williams Medical Center,RI,Internal Medicine,BASIC,DELTA_MEDIUM,residentRoster|leadership|boardPerformance|fellowshipOutcomes,attempts|usce|leadership|resident_roster|resident_medical_school|fellowships_outcomes|why_this_program,Missing applicant gates: attempts|usce,IMG|DO|VISA,OPENAI_TERRA,CODEX_DETERMINISTIC_REVIEW_PROMOTION,0.2382,0.2382,0.3,55
rise_ps_fd44cd8b-9eee-5970-9c81-45bfb14150a2,rise_prg_416892a2-82d2-5ec7-a9fc-7da9d1784ef3,1404500001,Aiken Regional Medical Centers Program,Aiken Regional Medical Centers,SC,Internal Medicine,BASIC,DELTA_MEDIUM,residentRoster|leadership|boardPerformance|fellowshipOutcomes,attempts|usce|leadership|resident_roster|resident_medical_school|fellowships_outcomes|why_this_program,Missing applicant gates: attempts|usce,IMG|DO|VISA,OPENAI_TERRA,CODEX_DETERMINISTIC_REVIEW_PROMOTION,0.2382,0.2382,0.3,55
rise_ps_1c1debd3-f815-50f0-ac2d-6556eaaa060f,rise_prg_4b43b6b2-2ba4-50cd-adfd-31ef45cc755b,1404500002,Medical University of South Carolina Regional Network (Florence) Program,Medical University of South Carolina Regional Network,SC,Internal Medicine,BASIC,DELTA_MEDIUM,residentRoster|leadership|boardPerformance|fellowshipOutcomes,attempts|usce|leadership|resident_roster|resident_medical_school|fellowships_outcomes|why_this_program,Missing applicant gates: attempts|usce,IMG|DO|VISA,OPENAI_TERRA,CODEX_DETERMINISTIC_REVIEW_PROMOTION,0.2382,0.2382,0.3,55
rise_ps_ccc27437-2128-5a12-b14f-9d001bffb4a4,rise_prg_fd40d522-af26-5bdb-8fb5-32fdd8d20dcb,1404500406,HCA Healthcare/Mercer University School of Medicine/Grand Strand Medical Center Program,HCA Healthcare/Mercer University School of Medicine,SC,Internal Medicine,BASIC,DELTA_MEDIUM,residentRoster|leadership|boardPerformance|fellowshipOutcomes,attempts|usce|leadership|resident_roster|resident_medical_school|fellowships_outcomes|why_this_program,Missing applicant gates: attempts|usce,IMG|DO|VISA,OPENAI_TERRA,CODEX_DETERMINISTIC_REVIEW_PROMOTION,0.2382,0.2382,0.3,55
rise_ps_820a13c4-9dbe-51fe-a456-11809f0b55f1,rise_prg_68623464-6448-5a68-8f46-8d7b37cd098e,1404500407,HCA Healthcare/Mercer University School of Medicine/Trident Medical Center Program,HCA Healthcare/Mercer University School of Medicine,SC,Internal Medicine,BASIC,DELTA_MEDIUM,residentRoster|leadership|boardPerformance|fellowshipOutcomes,attempts|usce|leadership|resident_roster|resident_medical_school|fellowships_outcomes|why_this_program,Missing applicant gates: attempts|usce,IMG|DO|VISA,OPENAI_TERRA,CODEX_DETERMINISTIC_REVIEW_PROMOTION,0.2382,0.2382,0.3,55
rise_ps_71507aa9-76f8-5dbe-8e54-14a02e393722,rise_prg_9ef955b0-a334-5099-acdb-36237df9e0a7,1404511405,Prisma Health/University of South Carolina SOM Greenville (Greenville) Program,Prisma Health,SC,Internal Medicine,BASIC,DELTA_MEDIUM,residentRoster|leadership|boardPerformance|fellowshipOutcomes,attempts|usce|leadership|resident_roster|resident_medical_school|fellowships_outcomes|why_this_program,Missing applicant gates: attempts|usce,IMG|DO|VISA,OPENAI_TERRA,CODEX_DETERMINISTIC_REVIEW_PROMOTION,0.2382,0.2382,0.3,55
rise_ps_167a88f1-720f-512d-bf8a-f95284eea2ca,rise_prg_dd1f0249-fc10-52a6-972c-8413c7eaccfe,1404521403,Medical University of South Carolina Program,Medical University of South Carolina College of Medicine,SC,Internal Medicine,BASIC,DELTA_MEDIUM,residentRoster|leadership|boardPerformance|fellowshipOutcomes,attempts|usce|leadership|resident_roster|resident_medical_school|fellowships_outcomes|why_this_program,Missing applicant gates: attempts|usce,IMG|DO|VISA,OPENAI_TERRA,CODEX_DETERMINISTIC_REVIEW_PROMOTION,0.2382,0.2382,0.3,55
rise_ps_531fc6c0-07fc-58e1-b546-40d5b9dd9714,rise_prg_ab1ce862-d9b9-5f8c-8e2c-4d3e8b66ebd7,1404621406,University of South Dakota Program,University of South Dakota School of Medicine,SD,Internal Medicine,BASIC,DELTA_MEDIUM,residentRoster|leadership|boardPerformance|fellowshipOutcomes,attempts|usce|leadership|resident_roster|resident_medical_school|fellowships_outcomes|why_this_program,Missing applicant gates: attempts|usce,IMG|DO|VISA,OPENAI_TERRA,CODEX_DETERMINISTIC_REVIEW_PROMOTION,0.2382,0.2382,0.3,55
rise_ps_1f81471b-94c9-5d2e-8edd-89a95882fa41,rise_prg_f89d7d3d-be96-523e-930e-1d5cab45d4d6,1404700003,Health Education Services/North Knoxville Medical Center Program,Health Education Services,TN,Internal Medicine,BASIC,DELTA_MEDIUM,residentRoster|leadership|boardPerformance|fellowshipOutcomes,attempts|usce|leadership|resident_roster|resident_medical_school|fellowships_outcomes|why_this_program,Missing applicant gates: attempts|usce,IMG|DO|VISA,OPENAI_TERRA,CODEX_DETERMINISTIC_REVIEW_PROMOTION,0.2382,0.2382,0.3,55
rise_ps_465a977b-a3cf-5d9b-8dfb-e63202c59778,rise_prg_91e9f7f2-ee0d-5ff6-96da-9a329db7b15c,1404700004,Health Education Services/Northwest Health (Porter) Program,Health Education Services,IN,Internal Medicine,BASIC,DELTA_MEDIUM,residentRoster|leadership|boardPerformance|fellowshipOutcomes,attempts|usce|leadership|resident_roster|resident_medical_school|fellowships_outcomes|why_this_program,Missing applicant gates: attempts|usce,IMG|DO|VISA,OPENAI_TERRA,CODEX_DETERMINISTIC_REVIEW_PROMOTION,0.2382,0.2382,0.3,55
rise_ps_6b3da921-b788-5a5b-8c95-f36f7e3637b6,rise_prg_746547fc-c162-517f-9928-b0aad655ed64,1404700479,HCA Healthcare/TriStar Nashville/Centennial Medical Center Program,HCA Healthcare/TriStar Nashville,TN,Internal Medicine,BASIC,DELTA_MEDIUM,residentRoster|leadership|boardPerformance|fellowshipOutcomes,attempts|usce|leadership|resident_roster|resident_medical_school|fellowships_outcomes|why_this_program,Missing applicant gates: attempts|usce,IMG|DO|VISA,OPENAI_TERRA,CODEX_DETERMINISTIC_REVIEW_PROMOTION,0.2382,0.2382,0.3,55
rise_ps_5e0d729b-525a-5f66-89b9-021d7e3ae5c2,rise_prg_0fa4f244-ed66-5dec-8e55-716d467606f4,1404711407,University of Tennessee College of Medicine at Chattanooga Program,University of Tennessee College of Medicine-Chattanooga,TN,Internal Medicine,BASIC,DELTA_MEDIUM,residentRoster|leadership|boardPerformance|fellowshipOutcomes,attempts|usce|leadership|resident_roster|resident_medical_school|fellowships_outcomes|why_this_program,Missing applicant gates: attempts|usce,IMG|DO|VISA,OPENAI_TERRA,CODEX_DETERMINISTIC_REVIEW_PROMOTION,0.2382,0.2382,0.3,55
rise_ps_dc7e5756-65cf-51cb-b604-fb7ef6d7aa1f,rise_prg_9cb4c6b0-8485-5011-9528-9d69eef641da,1404711409,University of Tennessee Medical Center at Knoxville Program,University of Tennessee Graduate School of Medicine,TN,Internal Medicine,BASIC,DELTA_MEDIUM,residentRoster|leadership|boardPerformance|fellowshipOutcomes,attempts|usce|leadership|resident_roster|resident_medical_school|fellowships_outcomes|why_this_program,Missing applicant gates: attempts|usce,IMG|DO|VISA,OPENAI_TERRA,CODEX_DETERMINISTIC_REVIEW_PROMOTION,0.2382,0.2382,0.3,55
rise_ps_7befd4f6-d715-5191-a158-7b991b105104,rise_prg_281e86ea-dee9-56c4-b17c-3beebae13fe6,1404721412,University of Tennessee Program,University of Tennessee College of Medicine,TN,Internal Medicine,BASIC,DELTA_MEDIUM,residentRoster|leadership|boardPerformance|fellowshipOutcomes,attempts|usce|leadership|resident_roster|resident_medical_school|fellowships_outcomes|why_this_program,Missing applicant gates: attempts|usce,IMG|DO|VISA,OPENAI_TERRA,CODEX_DETERMINISTIC_REVIEW_PROMOTION,0.2382,0.2382,0.3,55
rise_ps_e99fcbee-321a-577c-9694-6ba964af7525,rise_prg_d2332a29-8afb-573d-a17d-42b756487967,1404731414,Vanderbilt University Medical Center Program,Vanderbilt University Medical Center,TN,Internal Medicine,BASIC,DELTA_MEDIUM,residentRoster|leadership|boardPerformance|fellowshipOutcomes,attempts|usce|leadership|resident_roster|resident_medical_school|fellowships_outcomes|why_this_program,Missing applicant gates: attempts|usce,IMG|DO|VISA,OPENAI_TERRA,CODEX_DETERMINISTIC_REVIEW_PROMOTION,0.2382,0.2382,0.3,55
rise_ps_16b614be-cfae-5c18-a024-c947763b33a1,rise_prg_f3443d1d-b1eb-5624-b531-de5e0e44c5e6,1404800006,Texas College of Osteopathic Medicine Program,Texas College of Osteopathic Medicine,TX,Internal Medicine,BASIC,DELTA_MEDIUM,residentRoster|leadership|boardPerformance|fellowshipOutcomes,attempts|usce|leadership|resident_roster|resident_medical_school|fellowships_outcomes|why_this_program,Missing applicant gates: attempts|usce,IMG|DO|VISA,OPENAI_TERRA,CODEX_DETERMINISTIC_REVIEW_PROMOTION,0.2382,0.2382,0.3,55
rise_ps_27dc82b4-ae74-560e-a34d-5071e4c6ca4d,rise_prg_87cb63a5-bc15-52ad-a5ca-37c05c6742d0,1404800894,HCA Medical City Healthcare GME (Fort Worth) Program,HCA Medical City Healthcare GME,TX,Internal Medicine,BASIC,DELTA_MEDIUM,residentRoster|leadership|boardPerformance|fellowshipOutcomes,attempts|usce|leadership|resident_roster|resident_medical_school|fellowships_outcomes|why_this_program,Missing applicant gates: attempts|usce,IMG|DO|VISA,OPENAI_TERRA,CODEX_DETERMINISTIC_REVIEW_PROMOTION,0.2382,0.2382,0.3,55
rise_ps_24c6ee0b-7f70-5ba4-ad82-108e9a9cfe2c,rise_prg_48446510-9390-5ccc-b40e-ca7e5e34248c,1404821524,University of Texas RGV (VBMC) Program,University of Texas Rio Grande Valley,TX,Internal Medicine,BASIC,DELTA_MEDIUM,residentRoster|leadership|boardPerformance|fellowshipOutcomes,attempts|usce|leadership|resident_roster|resident_medical_school|fellowships_outcomes|why_this_program,Missing applicant gates: attempts|usce,IMG|DO|VISA,OPENAI_TERRA,CODEX_DETERMINISTIC_REVIEW_PROMOTION,0.2382,0.2382,0.3,55
rise_ps_d94362cd-f11a-5dc9-a488-5a578a3e95c7,rise_prg_08cde69d-d26f-5a9e-84ac-f6192ea8e857,1404921427,University of Utah Health Program,University of Utah Health,UT,Internal Medicine,BASIC,DELTA_MEDIUM,residentRoster|leadership|boardPerformance|fellowshipOutcomes,attempts|usce|leadership|resident_roster|resident_medical_school|fellowships_outcomes|why_this_program,Missing applicant gates: attempts|usce,IMG|DO|VISA,OPENAI_TERRA,CODEX_DETERMINISTIC_REVIEW_PROMOTION,0.2382,0.2382,0.3,55
rise_ps_ab12c338-63c3-5022-9917-15e7dabb2967,rise_prg_b7ffc2c7-3a92-5a62-a6e4-8f652d95b522,1405021429,University of Vermont Medical Center Program,University of Vermont Medical Center,VT,Internal Medicine,BASIC,DELTA_MEDIUM,residentRoster|leadership|boardPerformance|fellowshipOutcomes,attempts|usce|leadership|resident_roster|resident_medical_school|fellowships_outcomes|why_this_program,Missing applicant gates: attempts|usce,IMG|DO|VISA,OPENAI_TERRA,CODEX_DETERMINISTIC_REVIEW_PROMOTION,0.2382,0.2382,0.3,55
rise_ps_0e1a2e69-42a9-5c0a-855d-cf0184d65e8b,rise_prg_a7027585-88a5-5002-9be0-3bffdb0ddf8f,1405100001,Augusta Health Inc Program,Augusta Health Inc,VA,Internal Medicine,BASIC,DELTA_MEDIUM,residentRoster|leadership|boardPerformance|fellowshipOutcomes,attempts|usce|leadership|resident_roster|resident_medical_school|fellowships_outcomes|why_this_program,Missing applicant gates: attempts|usce,IMG|DO|VISA,OPENAI_TERRA,CODEX_DETERMINISTIC_REVIEW_PROMOTION,0.2382,0.2382,0.3,55
rise_ps_862b2239-4a2b-5135-b5e7-8f6bf10e75fc,rise_prg_245cad2e-5d34-5ae6-b73e-20fd719af994,1405100002,Mary Washington Healthcare Program,Mary Washington Healthcare,VA,Internal Medicine,BASIC,DELTA_MEDIUM,residentRoster|leadership|boardPerformance|fellowshipOutcomes,attempts|usce|leadership|resident_roster|resident_medical_school|fellowships_outcomes|why_this_program,Missing applicant gates: attempts|usce,IMG|DO|VISA,OPENAI_TERRA,CODEX_DETERMINISTIC_REVIEW_PROMOTION,0.2382,0.2382,0.3,55
rise_ps_6e8ef46f-9c13-585f-8fd6-f68eb9c9faf2,rise_prg_5a5dc3db-2724-5b9a-ab6a-711e5c7ebe35,1405100003,Riverside Regional Medical Center Program,Riverside Regional Medical Center,VA,Internal Medicine,BASIC,DELTA_MEDIUM,residentRoster|leadership|boardPerformance|fellowshipOutcomes,attempts|usce|leadership|resident_roster|resident_medical_school|fellowships_outcomes|why_this_program,Missing applicant gates: attempts|usce,IMG|DO|VISA,OPENAI_TERRA,CODEX_DETERMINISTIC_REVIEW_PROMOTION,0.2382,0.2382,0.3,55
rise_ps_9ca76f7c-7fa1-53f9-b888-76d8cbebc453,rise_prg_8e1e29f5-7914-5005-9865-44014fe08be6,1405100435,Inova Fairfax Medical Campus Program,Inova Fairfax Medical Campus,VA,Internal Medicine,BASIC,DELTA_MEDIUM,residentRoster|leadership|boardPerformance|fellowshipOutcomes,attempts|usce|leadership|resident_roster|resident_medical_school|fellowships_outcomes|why_this_program,Missing applicant gates: attempts|usce,IMG|DO|VISA,OPENAI_TERRA,CODEX_DETERMINISTIC_REVIEW_PROMOTION,0.2382,0.2382,0.3,55
