program_specialty_id,program_id,acgme_id,program_name,institution,state,specialty,research_depth,research_state,approved_domain_count,approved_research_fields,pending_research_fields,approved_source_claims,conflict_claims,researched_not_found_claims,insufficient_evidence_claims,available_high_value_domains,missing_high_value_domains,exact_missing_depth_domains,missing_domain_count,no_more_research,paid_work_class,student_value_priority,img_do_visa_relevance,recommended_provider,validation_route,observed_cost_low_usd,observed_cost_expected_usd,observed_cost_high_usd,priority_score
rise_ps_58ae9b16-32a9-5d41-a540-12218021b000,rise_prg_e6095cdf-1b85-5f68-a772-128269f1240f,1201500735,Full Circle Health/Family Medicine Residency of Idaho (Nampa) Program,Full Circle Health,ID,Family Medicine,BASIC,NOT_YET_RESEARCHED,8,,,0,0,0,0,step2|comlex|yog|visa|resident_composition|deadline,attempts|usce|leadership|resident_roster|resident_medical_school|fellowships_outcomes|why_this_program,residentRoster|leadership|boardPerformance|fellowshipOutcomes,7,NO,DELTA_MEDIUM,Missing applicant gates: attempts|usce,IMG|DO|VISA,OPENAI_TERRA,CODEX_DETERMINISTIC_REVIEW_PROMOTION,0.2382,0.2382,0.3,55
rise_ps_a7768a35-cf33-5d8b-b31e-ac0070191914,rise_prg_747c6460-1c54-5e0c-93bf-54eaa5ddf3c3,1203500730,Garnet Health Medical Center Program,Garnet Health Medical Center,NY,Family Medicine,ENRICHED,VERIFIED_RESEARCH,9,research.leadership|research.resident_roster,,2,0,0,0,step2|comlex|yog|leadership|resident_roster|resident_medical_school|resident_composition|deadline,attempts|usce|visa|fellowships_outcomes|why_this_program,visaPublication|boardPerformance|fellowshipOutcomes,5,NO,DELTA_MEDIUM,Missing applicant gates: attempts|usce|visa,IMG|DO,OPENAI_TERRA,CODEX_DETERMINISTIC_REVIEW_PROMOTION,0.2382,0.2382,0.3,53
rise_ps_a07d49d4-1318-5b16-823c-68a74aff2104,rise_prg_d39c7cb8-51c4-5b98-81dd-0d4fd0970921,1204100707,Geisinger Health System (Lewistown) Program,Geisinger Health System,PA,Family Medicine,BASIC,NOT_YET_RESEARCHED,8,,,0,0,0,0,step2|comlex|yog|visa|resident_composition|deadline,attempts|usce|leadership|resident_roster|resident_medical_school|fellowships_outcomes|why_this_program,residentRoster|leadership|boardPerformance|fellowshipOutcomes,7,NO,DELTA_MEDIUM,Missing applicant gates: attempts|usce,IMG|DO|VISA,OPENAI_TERRA,CODEX_DETERMINISTIC_REVIEW_PROMOTION,0.2382,0.2382,0.3,55
rise_ps_106a7eb1-1fe7-5285-bc36-260d56c7bb08,rise_prg_7f95b45d-3e93-5526-bd2d-adae3c1d12b9,1204112689,Geisinger Health System (Wilkes-Barre) Program,Geisinger Health System,PA,Family Medicine,BASIC,NOT_YET_RESEARCHED,8,,,0,0,0,0,step2|comlex|yog|visa|resident_composition|deadline,attempts|usce|leadership|resident_roster|resident_medical_school|fellowships_outcomes|why_this_program,residentRoster|leadership|boardPerformance|fellowshipOutcomes,7,NO,DELTA_MEDIUM,Missing applicant gates: attempts|usce,IMG|DO|VISA,OPENAI_TERRA,CODEX_DETERMINISTIC_REVIEW_PROMOTION,0.2382,0.2382,0.3,55
rise_ps_6c4ea9c7-a391-52c7-8f24-e074282dead3,rise_prg_b4e56459-2fd2-5b3a-a854-9738b8707e9d,1201821133,Genesis Health System (Quad Cities) Program,Genesis Health System,IA,Family Medicine,BASIC,NOT_YET_RESEARCHED,7,,,0,0,0,0,step2|comlex|yog|resident_composition|deadline,attempts|usce|visa|leadership|resident_roster|resident_medical_school|fellowships_outcomes|why_this_program,visaPublication|residentRoster|leadership|boardPerformance|fellowshipOutcomes,8,NO,FULL,Missing applicant gates: attempts|usce|visa,IMG|DO,OPENAI_TERRA,CODEX_DETERMINISTIC_REVIEW_PROMOTION,0.3394,0.3412,0.3429,67
rise_ps_3b54587c-3a2c-5d33-8e3e-f66850bb9cc3,rise_prg_748817b6-5b78-5377-b5e2-46ffd0e6295c,1203500728,Good Samaritan University Hospital Program,Good Samaritan University Hospital,NY,Family Medicine,BASIC,NOT_YET_RESEARCHED,8,,,0,0,0,0,step2|comlex|yog|visa|resident_composition|deadline,attempts|usce|leadership|resident_roster|resident_medical_school|fellowships_outcomes|why_this_program,residentRoster|leadership|boardPerformance|fellowshipOutcomes,7,NO,DELTA_MEDIUM,Missing applicant gates: attempts|usce,IMG|DO|VISA,OPENAI_TERRA,CODEX_DETERMINISTIC_REVIEW_PROMOTION,0.2382,0.2382,0.3,55
rise_ps_a4b71eda-e0e1-59df-b540-647294254e71,rise_prg_1bf0eef5-cb17-52a1-a353-ff09a6ad52c7,1203500002,Good Samaritan University Hospital/St Joseph Hospital Campus Program,Good Samaritan University Hospital,NY,Family Medicine,BASIC,NOT_YET_RESEARCHED,8,,,0,0,0,0,yog|visa|resident_composition,step2|comlex|attempts|usce|leadership|resident_roster|resident_medical_school|deadline|fellowships_outcomes|why_this_program,residentRoster|leadership|boardPerformance|fellowshipOutcomes,10,NO,DELTA_MEDIUM,Missing applicant gates: step2|comlex|attempts|usce|deadline,IMG|DO|VISA,OPENAI_TERRA,CODEX_DETERMINISTIC_REVIEW_PROMOTION,0.2382,0.2382,0.3,91
rise_ps_e54200fd-c697-5d83-bc84-3dbade770842,rise_prg_2732e48e-4709-5066-8dbb-8ce93339a555,1200500016,Gracelight Community Health Program,2162 S 180 E,UT,Family Medicine,ENRICHED,VERIFIED_RESEARCH,7,research.leadership|research.resident_roster,,2,0,0,0,step2|comlex|yog|leadership|resident_roster|resident_medical_school|deadline,attempts|usce|visa|resident_composition|fellowships_outcomes|why_this_program,visaPublication|boardPerformance|fellowshipOutcomes|residentComposition,6,NO,DELTA_MEDIUM,Missing applicant gates: attempts|usce|visa,IMG|DO,OPENAI_TERRA,CODEX_DETERMINISTIC_REVIEW_PROMOTION,0.2382,0.2382,0.3,56
rise_ps_a38feafe-aad8-5d75-bae6-5c9b3c51b8ee,rise_prg_bb8ac213-eb5c-56fb-a73c-9c87a5d259bb,1202421528,Greater Lawrence Family Health Center Program,Greater Lawrence Family Health Center Inc,MA,Family Medicine,BASIC,NOT_YET_RESEARCHED,8,,,0,0,0,0,step2|comlex|yog|visa|resident_composition|deadline,attempts|usce|leadership|resident_roster|resident_medical_school|fellowships_outcomes|why_this_program,residentRoster|leadership|boardPerformance|fellowshipOutcomes,7,NO,DELTA_MEDIUM,Missing applicant gates: attempts|usce,IMG|DO|VISA,OPENAI_TERRA,CODEX_DETERMINISTIC_REVIEW_PROMOTION,0.2382,0.2382,0.3,55
rise_ps_1c12bc83-f5d8-585e-8f1e-3f839946a3c2,rise_prg_d1773e6c-5919-531f-881d-bb0aa334c2c9,1205600671,Gundersen Lutheran Medical Foundation Program,Gundersen Lutheran Medical Foundation,WI,Family Medicine,BASIC,NOT_YET_RESEARCHED,8,,,0,0,0,0,step2|comlex|yog|visa|resident_composition|deadline,attempts|usce|leadership|resident_roster|resident_medical_school|fellowships_outcomes|why_this_program,residentRoster|leadership|boardPerformance|fellowshipOutcomes,7,NO,DELTA_MEDIUM,Missing applicant gates: attempts|usce,IMG|DO|VISA,OPENAI_TERRA,CODEX_DETERMINISTIC_REVIEW_PROMOTION,0.2382,0.2382,0.3,55
rise_ps_56fc728e-f2da-5c75-8887-a0f1be0230e0,rise_prg_9b57ac53-cc87-5c9c-9d1e-3e789f422667,1203300684,Hackensack Meridian Health Program,Hackensack Meridian Health,NJ,Family Medicine,BASIC,NOT_YET_RESEARCHED,7,,,0,0,0,0,step2|comlex|yog|resident_composition|deadline,attempts|usce|visa|leadership|resident_roster|resident_medical_school|fellowships_outcomes|why_this_program,visaPublication|residentRoster|leadership|boardPerformance|fellowshipOutcomes,8,NO,FULL,Missing applicant gates: attempts|usce|visa,IMG|DO,OPENAI_TERRA,CODEX_DETERMINISTIC_REVIEW_PROMOTION,0.3394,0.3412,0.3429,67
rise_ps_7ba941b3-75f8-5b74-bbb4-2e70e4d7627d,rise_prg_4a3149f4-e344-5a29-8809-1e59c277f791,1203300685,Hackensack Meridian Health Program,Ocean University Medical Center,NJ,Family Medicine,DEEP,VERIFIED_RESEARCH,10,research.leadership|research.resident_roster,,2,0,0,0,step2|comlex|yog|visa|leadership|resident_roster|resident_medical_school|resident_composition|deadline,attempts|usce|fellowships_outcomes|why_this_program,boardPerformance|fellowshipOutcomes,4,YES,NO_PAID_WORK,Missing applicant gates: attempts|usce,IMG|DO|VISA,NONE,NONE,,,,41
rise_ps_2b5dea1e-c2f4-5bbf-b250-a7ddb56c331d,rise_prg_068959c5-75f2-559e-90b7-62505a07ce6f,1203311190,Hackensack Meridian Health Program,JFK Medical Center,NJ,Family Medicine,DEEP,VERIFIED_RESEARCH,11,research.caribbean_accessibility|research.do_accessibility|research.fellowship_inventory|research.img_accessibility|research.leadership|research.resident_roster|research.visa,,10,0,3,0,step2|comlex|yog|visa|leadership|resident_roster|resident_medical_school|resident_composition|deadline|fellowships_outcomes,attempts|usce|why_this_program,boardPerformance,3,YES,NO_PAID_WORK,Missing applicant gates: attempts|usce,IMG|DO|VISA,NONE,NONE,,,,38
rise_ps_4b095001-e145-5c68-beeb-a748bdefbad5,rise_prg_d31214bc-422b-5d13-bceb-f68c956a6c6f,1203311193,Hackensack Meridian Health Program,Hackensack Meridian Health,NJ,Family Medicine,BASIC,NOT_YET_RESEARCHED,7,,,0,0,0,0,step2|comlex|yog|resident_composition|deadline,attempts|usce|visa|leadership|resident_roster|resident_medical_school|fellowships_outcomes|why_this_program,visaPublication|residentRoster|leadership|boardPerformance|fellowshipOutcomes,8,NO,FULL,Missing applicant gates: attempts|usce|visa,IMG|DO,OPENAI_TERRA,CODEX_DETERMINISTIC_REVIEW_PROMOTION,0.3394,0.3412,0.3429,67
rise_ps_81a9b752-a2c9-5658-bbf7-f592e13ba65c,rise_prg_008c247e-3e23-5835-80a6-2f0e5e87bf47,1201111083,Halifax Medical Center Program,Halifax Medical Center,FL,Family Medicine,BASIC,NOT_YET_RESEARCHED,7,,,0,0,0,0,step2|comlex|yog|resident_composition|deadline,attempts|usce|visa|leadership|resident_roster|resident_medical_school|fellowships_outcomes|why_this_program,visaPublication|residentRoster|leadership|boardPerformance|fellowshipOutcomes,8,NO,FULL,Missing applicant gates: attempts|usce|visa,IMG|DO,OPENAI_TERRA,CODEX_DETERMINISTIC_REVIEW_PROMOTION,0.3394,0.3412,0.3429,67
rise_ps_7ab38714-8762-59f8-9f9b-345060574d6b,rise_prg_66f2013f-1c8d-535c-91b9-ae155307c782,1204200001,Hamilton Medical Center Program,Hamilton Medical Center,GA,Family Medicine,BASIC,NOT_YET_RESEARCHED,8,,,0,0,0,0,step2|comlex|yog|visa|resident_composition|deadline,attempts|usce|leadership|resident_roster|resident_medical_school|fellowships_outcomes|why_this_program,residentRoster|leadership|boardPerformance|fellowshipOutcomes,7,NO,DELTA_MEDIUM,Missing applicant gates: attempts|usce,IMG|DO|VISA,OPENAI_TERRA,CODEX_DETERMINISTIC_REVIEW_PROMOTION,0.2382,0.2382,0.3,55
rise_ps_0538ba6c-2e25-5950-982c-d876c42541f7,rise_prg_16928e39-180a-5aab-8d3f-839169de4726,1201400650,Hawaii Health Systems Corporation-Hilo Medical Center Program,Hawaii Health Systems Corporation-Hilo Medical Center,HI,Family Medicine,ENRICHED,VERIFIED_RESEARCH,9,research.leadership|research.resident_roster,,2,0,0,0,step2|comlex|yog|leadership|resident_roster|resident_medical_school|resident_composition|deadline,attempts|usce|visa|fellowships_outcomes|why_this_program,visaPublication|boardPerformance|fellowshipOutcomes,5,NO,DELTA_MEDIUM,Missing applicant gates: attempts|usce|visa,IMG|DO,OPENAI_TERRA,CODEX_DETERMINISTIC_REVIEW_PROMOTION,0.2382,0.2382,0.3,53
rise_ps_9ba996c6-f043-5424-b0ac-9bdf31f337dc,rise_prg_9f89b846-ef0f-5931-a86a-6328d7599aea,1201100746,HCA Florida Healthcare/St Lucie Hospital Program,HCA Florida Healthcare,FL,Family Medicine,ENRICHED,VERIFIED_RESEARCH,9,research.leadership,,1,0,0,0,step2|comlex|yog|visa|leadership|resident_composition|deadline,attempts|usce|resident_roster|resident_medical_school|fellowships_outcomes|why_this_program,residentRoster|boardPerformance|fellowshipOutcomes,6,NO,DELTA_MEDIUM,Missing applicant gates: attempts|usce,IMG|DO|VISA,OPENAI_TERRA,CODEX_DETERMINISTIC_REVIEW_PROMOTION,0.2382,0.2382,0.3,47
rise_ps_6df94d12-d4b2-5f84-8364-d637b194fffb,rise_prg_9c711816-e16e-5716-867e-be1e4ab2f2f9,1201100737,HCA Florida Healthcare/USF Morsani College of Medicine GME - Tampa North/Oak Hill Hospital Program,HCA Florida Healthcare/USF Morsani College of Medicine GME,FL,Family Medicine,ENRICHED,VERIFIED_RESEARCH,10,research.do_accessibility|research.fellowship_inventory|research.img_accessibility|research.resident_roster|research.visa,,7,0,3,2,step2|comlex|yog|visa|resident_roster|resident_medical_school|resident_composition|deadline|fellowships_outcomes,attempts|usce|leadership|why_this_program,leadership|boardPerformance,4,YES,NO_PAID_WORK,Missing applicant gates: attempts|usce,IMG|DO|VISA,NONE,NONE,,,,41
rise_ps_41559907-acdb-5df8-ab18-790bf0c1e1a2,rise_prg_35fb86ad-8e1c-58da-a2f6-3b1131f7886c,1201100736,HCA Florida Healthcare/USF Morsani College of Medicine GME - Tampa South/St Petersburg Hospital Program,HCA Florida Healthcare/USF Morsani College of Medicine GME,FL,Family Medicine,BASIC,NOT_YET_RESEARCHED,7,,,0,0,0,0,step2|comlex|yog|resident_composition|deadline,attempts|usce|visa|leadership|resident_roster|resident_medical_school|fellowships_outcomes|why_this_program,visaPublication|residentRoster|leadership|boardPerformance|fellowshipOutcomes,8,NO,FULL,Missing applicant gates: attempts|usce|visa,IMG|DO,OPENAI_TERRA,CODEX_DETERMINISTIC_REVIEW_PROMOTION,0.3394,0.3412,0.3429,67
rise_ps_77fb1b2a-5853-5325-9e37-a9ff02b5de8b,rise_prg_62f5650c-5aea-5272-9a42-dac4fa6a8b76,1201100729,HCA Florida Orange Park Hospital Program,HCA Florida Orange Park Hospital,FL,Family Medicine,BASIC,NOT_YET_RESEARCHED,8,,,0,0,0,0,step2|comlex|yog|visa|resident_composition|deadline,attempts|usce|leadership|resident_roster|resident_medical_school|fellowships_outcomes|why_this_program,residentRoster|leadership|boardPerformance|fellowshipOutcomes,7,NO,DELTA_MEDIUM,Missing applicant gates: attempts|usce,IMG|DO|VISA,OPENAI_TERRA,CODEX_DETERMINISTIC_REVIEW_PROMOTION,0.2382,0.2382,0.3,55
rise_ps_d35d41cb-33a5-5e0f-a80e-0c86702becfd,rise_prg_5596851c-e5d4-5308-85f5-8c727dfcf442,1202800002,HCA Healthcare Kansas City/Lee's Summit Medical Center Program,HCA Healthcare Kansas City,MO,Family Medicine,ENRICHED,VERIFIED_RESEARCH,9,research.leadership,,1,0,0,0,step2|comlex|yog|visa|leadership|resident_composition|deadline,attempts|usce|resident_roster|resident_medical_school|fellowships_outcomes|why_this_program,residentRoster|boardPerformance|fellowshipOutcomes,6,NO,DELTA_MEDIUM,Missing applicant gates: attempts|usce,IMG|DO|VISA,OPENAI_TERRA,CODEX_DETERMINISTIC_REVIEW_PROMOTION,0.2382,0.2382,0.3,47
rise_ps_9c192cb5-3702-5c2f-a054-209c6a56f2b1,rise_prg_e25116ac-984c-5bee-8fa1-46f0f89ff8b8,1202821183,HCA Healthcare Kansas City/Research Medical Center Program,HCA Healthcare Kansas City,MO,Family Medicine,ENRICHED,VERIFIED_RESEARCH,9,research.leadership,,1,0,0,0,step2|comlex|yog|visa|leadership|resident_composition|deadline,attempts|usce|resident_roster|resident_medical_school|fellowships_outcomes|why_this_program,residentRoster|boardPerformance|fellowshipOutcomes,6,NO,DELTA_MEDIUM,Missing applicant gates: attempts|usce,IMG|DO|VISA,OPENAI_TERRA,CODEX_DETERMINISTIC_REVIEW_PROMOTION,0.2382,0.2382,0.3,47
rise_ps_2131d02e-5ff3-56e9-b22c-32f77156e6d9,rise_prg_0e96670a-1327-5bf4-a43f-469ea9ae92f3,1205100720,HCA Healthcare LewisGale Hospital-Montgomery/VCOM Program,HCA Healthcare LewisGale Hospital-Montgomery/VCOM,VA,Family Medicine,ENRICHED,VERIFIED_RESEARCH,8,research.leadership,,1,0,0,0,step2|comlex|yog|leadership|resident_composition|deadline,attempts|usce|visa|resident_roster|resident_medical_school|fellowships_outcomes|why_this_program,visaPublication|residentRoster|boardPerformance|fellowshipOutcomes,7,NO,DELTA_MEDIUM,Missing applicant gates: attempts|usce|visa,IMG|DO,OPENAI_TERRA,CODEX_DETERMINISTIC_REVIEW_PROMOTION,0.2382,0.2382,0.3,59
rise_ps_75e6888a-c8db-5f34-9d20-1bc4c2ba3b93,rise_prg_56619b8b-8805-560e-923e-c2ef60ecdd47,1205100721,HCA Healthcare LewisGale Medical Center Program,HCA Healthcare LewisGale Medical Center,VA,Family Medicine,ENRICHED,VERIFIED_RESEARCH,8,research.leadership,,1,0,0,0,step2|comlex|yog|leadership|resident_composition|deadline,attempts|usce|visa|resident_roster|resident_medical_school|fellowships_outcomes|why_this_program,visaPublication|residentRoster|boardPerformance|fellowshipOutcomes,7,NO,DELTA_MEDIUM,Missing applicant gates: attempts|usce|visa,IMG|DO,OPENAI_TERRA,CODEX_DETERMINISTIC_REVIEW_PROMOTION,0.2382,0.2382,0.3,59
rise_ps_67f69e20-d25b-5a37-96c3-a485e1a4951c,rise_prg_d1be25ff-6f03-5dc9-8ad1-1122a1739af0,1200500747,HCA Healthcare Riverside Program,HCA Healthcare Riverside,CA,Family Medicine,ENRICHED,VERIFIED_RESEARCH,8,research.leadership,,1,0,0,0,step2|comlex|yog|leadership|resident_composition|deadline,attempts|usce|visa|resident_roster|resident_medical_school|fellowships_outcomes|why_this_program,visaPublication|residentRoster|boardPerformance|fellowshipOutcomes,7,NO,DELTA_MEDIUM,Missing applicant gates: attempts|usce|visa,IMG|DO,OPENAI_TERRA,CODEX_DETERMINISTIC_REVIEW_PROMOTION,0.2382,0.2382,0.3,59
rise_ps_8c23790e-d688-5e9f-8f39-29853479a1e5,rise_prg_b68f719a-016e-5b7c-a87b-0b251f73c47c,1203100703,HCA Healthcare Sunrise Health GME/Southern Hills Program,HCA Healthcare Sunrise Health GME,NV,Family Medicine,ENRICHED,VERIFIED_RESEARCH,8,research.leadership,,1,0,0,0,step2|comlex|yog|leadership|resident_composition|deadline,attempts|usce|visa|resident_roster|resident_medical_school|fellowships_outcomes|why_this_program,visaPublication|residentRoster|boardPerformance|fellowshipOutcomes,7,NO,DELTA_MEDIUM,Missing applicant gates: attempts|usce|visa,IMG|DO,OPENAI_TERRA,CODEX_DETERMINISTIC_REVIEW_PROMOTION,0.2382,0.2382,0.3,59
rise_ps_f18c3b4d-b9dd-55ff-ba26-798d9a284f6c,rise_prg_bc876aed-62f9-5cb0-99f5-f99c14e1d789,1201500737,HCA Healthcare/Eastern Idaho Regional Medical Center Program,HCA Healthcare/Eastern Idaho Regional Medical Center,ID,Family Medicine,BASIC,NOT_YET_RESEARCHED,7,,,0,0,0,0,step2|yog|resident_composition|deadline,comlex|attempts|usce|visa|leadership|resident_roster|resident_medical_school|fellowships_outcomes|why_this_program,visaPublication|residentRoster|leadership|boardPerformance|fellowshipOutcomes,9,NO,FULL,Missing applicant gates: comlex|attempts|usce|visa,IMG|DO,OPENAI_TERRA,CODEX_DETERMINISTIC_REVIEW_PROMOTION,0.3394,0.3412,0.3429,79
rise_ps_6f2a0b4a-f036-560c-928a-75ca08f8614e,rise_prg_0e54c8f0-c176-5a0f-9dbe-34f4551e8c5f,1201200001,HCA Healthcare/Mercer University School of Medicine Program,HCA Healthcare/Mercer University School of Medicine,GA,Family Medicine,ENRICHED,VERIFIED_RESEARCH,8,research.leadership,,1,0,0,0,step2|comlex|yog|visa|leadership|deadline,attempts|usce|resident_roster|resident_medical_school|resident_composition|fellowships_outcomes|why_this_program,residentRoster|boardPerformance|fellowshipOutcomes|residentComposition,7,NO,DELTA_MEDIUM,Missing applicant gates: attempts|usce,VISA,OPENAI_TERRA,CODEX_DETERMINISTIC_REVIEW_PROMOTION,0.2382,0.2382,0.3,50
rise_ps_47092e7e-0db9-56ee-982d-2b3910fb0412,rise_prg_d4dc9631-af4c-5ecc-afbe-acc9f864de33,1201221637,HCA Healthcare/Mercer University School of Medicine Program,HCA Healthcare/Mercer University School of Medicine,GA,Family Medicine,ENRICHED,VERIFIED_RESEARCH,8,research.leadership,,1,0,0,0,step2|comlex|yog|leadership|resident_composition|deadline,attempts|usce|visa|resident_roster|resident_medical_school|fellowships_outcomes|why_this_program,visaPublication|residentRoster|boardPerformance|fellowshipOutcomes,7,NO,DELTA_MEDIUM,Missing applicant gates: attempts|usce|visa,IMG|DO,OPENAI_TERRA,CODEX_DETERMINISTIC_REVIEW_PROMOTION,0.2382,0.2382,0.3,59
rise_ps_c88623bf-ffc0-5148-9e36-266deda11c3e,rise_prg_38c3613d-81fe-598e-8709-621b0042fc0d,1204500669,HCA Healthcare/Mercer University School of Medicine/Grand Strand Medical Center Program,HCA Healthcare/Mercer University School of Medicine,SC,Family Medicine,ENRICHED,VERIFIED_RESEARCH,9,research.leadership,,1,0,0,0,step2|comlex|yog|visa|leadership|resident_composition|deadline,attempts|usce|resident_roster|resident_medical_school|fellowships_outcomes|why_this_program,residentRoster|boardPerformance|fellowshipOutcomes,6,NO,DELTA_MEDIUM,Missing applicant gates: attempts|usce,IMG|DO|VISA,OPENAI_TERRA,CODEX_DETERMINISTIC_REVIEW_PROMOTION,0.2382,0.2382,0.3,47
rise_ps_312a62e4-ac9f-550f-8fe7-e2c7c1c0ea91,rise_prg_c2c211d8-a48f-543c-b262-41194e15b3f2,1201211095,HCA Healthcare/Mercer University School of Medicine/Memorial Health University Medical Center Program,HCA Healthcare/Mercer University School of Medicine,GA,Family Medicine,ENRICHED,VERIFIED_RESEARCH,8,research.leadership,,1,0,0,0,step2|comlex|yog|leadership|resident_composition|deadline,attempts|usce|visa|resident_roster|resident_medical_school|fellowships_outcomes|why_this_program,visaPublication|residentRoster|boardPerformance|fellowshipOutcomes,7,NO,DELTA_MEDIUM,Missing applicant gates: attempts|usce|visa,IMG|DO,OPENAI_TERRA,CODEX_DETERMINISTIC_REVIEW_PROMOTION,0.2382,0.2382,0.3,59
rise_ps_ed90c723-0c06-55a1-b30d-e5a76cb5c6a4,rise_prg_afff66bb-3c27-5c5d-9c0d-c98f7e63aad2,1204500003,HCA Healthcare/Mercer University School of Medicine/Summerville Medical Center Program,HCA Healthcare/Mercer University School of Medicine,SC,Family Medicine,BASIC,NOT_YET_RESEARCHED,8,,,0,0,0,0,step2|comlex|yog|visa|resident_composition|deadline,attempts|usce|leadership|resident_roster|resident_medical_school|fellowships_outcomes|why_this_program,residentRoster|leadership|boardPerformance|fellowshipOutcomes,7,NO,DELTA_MEDIUM,Missing applicant gates: attempts|usce,IMG|DO|VISA,OPENAI_TERRA,CODEX_DETERMINISTIC_REVIEW_PROMOTION,0.2382,0.2382,0.3,55
